Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 171.2646, 29.93512, 219.346, 67.21121, 204.841, 118.2019, 203.8325, 134.1325, 197.2981, 144.1191, 219.9461, 173.6512, 209.6672, 117.3776, 195.7279, 139.4181, 215.4861, 204.6936, 214.064, 208.1455, 199.4622, 160.0567, 187.3004, 156.1029, 200.432, 108.2174, 196.1969, 107.4237, 205.1985, 126.8337, 197.8372, 119.4161, 201.8355, 137.6898, 48.23661, .5, 219.8033, 54.59372, 192.6769, 114.3467, 205.1048, 148.0096, 188.749, 172.3746, 211.5679, 82.79765, 196.0171, 102.3939, 215.9672, 129.2491, 198.9529, 127.2797, 196.9093, 140.5699, 217.3646, 149.6264, 198.2831, 92.95679, 200.3038, 75.44267,
 168.4544, 18.8967, 216.85, 53.44998, 207.3349, 112.8135, 198.2323, 125.0589, 208.9987, 127.9291, 218.4616, 161.7574, 209.6672, 117.3776, 194.666, 139.4889, 208.0672, 203.3239, 206.0951, 183.887, 203.3988, 149.8966, 188.006, 155.4314, 199.4874, 107.4307, 195.9592, 103.0365, 204.8057, 119.5519, 196.2066, 117.8035, 203.112, 132.1638, 92.36842, .5, 214.9986, 61.69638, 192.6769, 114.3467, 205.6867, 148.5798, 186.2442, 175.4635, 206.9842, 83.01756, 191.466, 99.91907, 216.6336, 126.8551, 195.3094, 122.8441, 196.9093, 140.5699, 216.3512, 144.88, 203.9434, 92.31938, 196.9065, 76.46996,
 162.7907, 9.893799, 215.8154, 45.48703, 209.6686, 102.1167, 195.4712, 115.8282, 201.9841, 128.35, 216.3841, 155.4511, 209.6672, 117.3776, 192.4712, 138.5685, 200.7623, 203.7805, 188.5864, 146.3795, 204.0455, 149.3629, 187.3241, 153.2178, 193.7002, 109.1627, 195.2524, 102.141, 205.0414, 123.921, 196.9186, 118.6408, 201.5853, 125.1201, 98.5206, .5, 215.7304, 62.94513, 192.6769, 114.3467, 203.55, 145.7821, 191.2537, 169.2857, 202.6806, 82.3551, 189.4661, 99.42809, 215.5462, 124.5661, 195.7846, 127.5965, 196.9093, 140.5699, 210.7718, 124.9763, 202.9637, 85.55014, 195.6647, 80.49809,
 162.7907, 9.893799, 215.1037, 36.37604, 210.8354, 96.7681, 195.1908, 106.5386, 204.9026, 120.3203, 207.8825, 149.6164, 210.2966, 116.6928, 190.9845, 132.2677, 204.4147, 203.5522, 180.3417, 136.3944, 204.792, 148.7306, 194.4196, 150.3895, 187.8458, 109.4311, 191.8317, 105.8232, 205.0414, 123.921, 196.9186, 118.6408, 200.9609, 124.3191, 99.53679, .5, 213.0349, 56.64093, 193.648, 113.5101, 203.55, 145.7821, 208.5569, 158.9971, 201.606, 81.74333, 182.364, 94.96924, 214.5568, 121.1002, 198.6513, 131.4072, 154.881, 130.9831, 210.6286, 115.8119, 200.8755, 78.35089, 187.841, 71.96913,
 162.7907, 9.893799, 218.2352, 43.12021, 210.8354, 96.7681, 194.328, 102.0972, 211.4651, 112.8603, 200.9868, 143.6638, 210.2966, 116.6928, 184.1951, 128.4115, 205.0075, 202.7431, 175.7693, 135.8871, 204.792, 148.7306, 201.8993, 110.3853, 189.8319, 108.5542, 191.3263, 111.1915, 205.0414, 123.921, 193.9585, 118.8157, 200.915, 121.4812, 88.97948, .5, 213.281, 71.39987, 194.6277, 112.6822, 201.9708, 147.7954, 216.6553, 155.3241, 205.1991, 78.32231, 187.6644, 95.25534, 212.2825, 122.196, 190.6433, 124.7338, 105.5456, 119.8079, 216.2132, 121.2245, 198.6764, 68.53375, 184.7915, 71.412,
 159.3608, 10.16287, 218.2352, 43.12021, 210.8354, 96.7681, 193.596, 105.3661, 207.348, 114.5317, 200.9868, 143.6638, 213.2086, 97.02786, 174.5954, 129.1817, 201.3527, 202.9524, 173.4187, 130.6862, 203.5868, 143.5931, 199.3169, 76.0229, 195.6107, 106.7986, 187.4227, 107.899, 201.7699, 107.199, 193.6963, 114.3755, 203.6386, 114.3405, 52.05498, .5, 205.8069, 84.46667, 195.503, 111.5945, 203.4523, 150.1448, 213.5666, 152.8193, 208.5407, 75.76778, 188.088, 94.45306, 215.8827, 122.6904, 186.5396, 106.7232, 141.6875, 115.0612, 210.3908, 121.2938, 196.0637, 67.34442, 184.7915, 71.412,
 153.2556, 10.82095, 217.5634, 33.95483, 210.8354, 96.7681, 193.596, 105.3661, 204.5435, 114.7112, 201.7389, 144.4426, 213.2086, 97.02786, 178.6662, 120.894, 200.2519, 201.8302, 171.6234, 130.8713, 197.1774, 138.235, 199.282, 80.31534, 235.8089, 99.89935, 197.1201, 99.74713, 202.7209, 107.9797, 192.0413, 111.5028, 201.9762, 114.4122, 116.0308, .5, 202.381, 84.6338, 191.6312, 119.6578, 204.4429, 147.55, 210.6237, 151.713, 210.306, 73.06512, 184.968, 91.84926, 215.735, 121.2263, 189.1311, 93.06181, 201.5065, 113.2111, 210.2397, 114.0014, 195.5762, 73.4236, 181.0378, 66.81628,
 155.9309, 10.43195, 216.6733, 42.10672, 232.0689, 96.12717, 194.1576, 100.5286, 204.5435, 114.7112, 201.7389, 144.4426, 215.2133, 90.58485, 186.4443, 112.6978, 187.6301, 204.3734, 172.393, 129.7792, 197.1774, 138.235, 204.982, 83.22342, 271.6115, 88.46765, 243.1524, 89.226, 202.5637, 105.0671, 192.0413, 111.5028, 201.9762, 114.4122, 287.0436, .5, 203.6003, 85.5614, 211.8703, 116.7841, 212.2361, 138.0385, 210.6237, 151.713, 211.5003, 77.63239, 186.3989, 91.72014, 210.6635, 120.8748, 186.2126, 87.4684, 138.1181, 116.986, 206.518, 110.4309, 194.0191, 65.80026, 182.0051, 66.14197,
 183.101, 4.849915, 216.5466, 49.80862, 265.9688, 89.46114, 194.6047, 96.06889, 204.5435, 114.7112, 205.4037, 150.6041, 215.2133, 90.58485, 189.1679, 111.9777, 147.2319, 227.2928, 162.6227, 123.4963, 197.1774, 138.235, 203.7831, 81.22153, 270.0389, 89.18376, 273.4423, 83.61766, 202.5637, 105.0671, 195.9502, 112.0935, 195.4552, 113.7631, 1.25, 286, 204.811, 86.50125, 246.1577, 100.5268, 216.6894, 132.6035, 212.8364, 145.8273, 350, .5, 185.6313, 90.82451, 207.7232, 121.1725, 185.7331, 82.69458, 141.6875, 115.0612, 202.9474, 114.1527, 196.8999, 58.98737, 182.0051, 66.14197,
 203.4112, .5, 220.6059, 50.31818, 275.1802, 81.94904, 197.2484, 95.97934, 212.1494, 101.5525, 207.8825, 149.6164, 210.6576, 87.45024, 191.0376, 108.6304, 119.7098, 236.8121, 157.5752, 117.804, 190.7778, 138.1884, 203.7831, 81.22153, 270.0389, 89.18376, 273.6841, 88.04146, 199.6511, 105.2243, 192.0413, 111.5028, 203.5928, 111.5025, 350, .5, 203.6003, 85.5614, 259.1743, 100.8924, 216.6894, 132.6035, 224.4393, 175.7162, 350, .5, 178.071, 95.35629, 207.7232, 121.1725, 187.8038, 87.30846, 190.7102, 111.9972, 202.9474, 114.1527, 192.1147, 56.5145, 182.0051, 66.14197,
 199.1744, .5, 220.6059, 50.31818, 270.1941, 83.02151, 225.0061, 95.04021, 211.1061, 107.2512, 204.6704, 149.8522, 208.1394, 82.81636, 193.6855, 107.7597, 115.9632, 235.2212, 155.7798, 117.9892, 190.7778, 138.1884, 204.4317, 76.48009, 272.9671, 89.06184, 270.7349, 88.20253, 199.6511, 105.2243, 219.0175, 100.0434, 240.932, 105.6758, 350, .5, 202.381, 84.6338, 260.6261, 107.1558, 219.1615, 132.3581, 98.63499, 286, 350, .5, 172.3471, 95.87233, 204.7829, 121.4703, 187.547, 93.22021, 197.004, 107.1017, 197.5917, 119.7351, 184.0488, 54.93616, 175.8871, 90.28102,
 199.1744, .5, 220.0683, 42.98587, 269.0273, 88.36993, 251.2631, 88.85851, 211.1061, 107.2512, 199.0008, 149.5608, 210.16, 78.28557, 195.8474, 112.6308, 114.1464, 235.3342, 148.7835, 120.5249, 190.7715, 138.281, 202.8237, 70.28926, 267.1716, 90.76988, 270.7349, 88.20253, 202.3282, 100.6981, 253.5048, 95.99017, 270.1249, 100.494, 330.2837, .5, 203.525, 83.84772, 259.4438, 108.2772, 217.3238, 132.0585, 114.0886, 286, 299.545, 77.00131, 169.5284, 94.42349, 198.3645, 122.952, 185.3293, 87.04205, 196.0295, 108.2505, 198.734, 124.3824, 178.87, 53.84042, 165.165, 121.9037,
 203.4112, .5, 217.5634, 33.95483, 276.5878, 89.18068, 252.1432, 88.44864, 214.9538, 101.373, 219.6715, 144.909, 211.4012, 78.56448, 194.2602, 112.0973, 111.1644, 236.8803, 148.7835, 120.5249, 190.7715, 138.281, 203.8895, 68.2388, 256.6788, 85.34048, 262.1289, 84.61845, 199.4155, 100.8553, 260.8982, 102.0336, 269.4922, 97.50618, 322.1912, .5, 201.2982, 82.44183, 260.6261, 107.1558, 215.2079, 130.2541, 265.5278, 221.256, 289.0203, 48.06693, 170.9161, 96.00145, 198.0177, 119.799, 185.9684, 80.22015, 151.8218, 115.8324, 194.9455, 115.322, 179.5394, 54.80673, 166.8508, 135.1924,
 200.9642, .5, 216.098, 34.78033, 280.4297, 83.76607, 252.2625, 92.41498, 210.4813, 106.4118, 266.3871, 143.3094, 207.7787, 82.37341, 190.0155, 111.4937, 111.661, 237.4244, 152.5593, 121.95, 190.7715, 138.281, 203.8895, 68.2388, 252.7684, 85.92213, 256.6967, 85.94762, 196.7384, 105.3813, 263.7826, 100.3709, 272.8256, 91.9343, 299.3208, .5, 226.7035, 77.79106, 260.6261, 107.1558, 217.8027, 131.2448, 272.0425, 164.0035, 283.8228, 50.35071, 175.4672, 98.47627, 197.2832, 120.7445, 186.4692, 84.98947, 165.1965, 112.5197, 185.5704, 113.7898, 178.87, 53.84042, 171.5442, 137.0179,
 200.9642, .5, 215.5226, 27.45364, 282.0177, 78.67966, 252.1432, 88.44864, 207.6656, 106.5927, 279.9178, 141.1001, 206.1922, 86.52588, 187.5154, 112.2323, 125.1423, 227.9971, 148.7835, 120.5249, 192.0391, 140.7575, 203.8895, 68.2388, 253.9752, 89.27936, 255.95, 91.3925, 196.7384, 105.3813, 264.716, 99.94046, 273.1182, 90.04335, 299.3208, .5, 260.0379, 69.80179, 266.814, 104.2312, 218.2755, 130.4282, 278.0117, 125.9968, 284.7335, 49.09546, 176.578, 100.5373, 195.0651, 120.0994, 179.3781, 86.24568, 165.1965, 112.5197, 185.7718, 111.8169, 178.8233, 52.55746, 166.184, 139.8398,
 199.1744, .5, 217.026, 26.62238, 283.1845, 73.33124, 256.5503, 88.6797, 205.497, 107.6101, 275.0998, 141.4537, 205.087, 86.57108, 187.5154, 112.2323, 125.4422, 221.9681, 147.9344, 119.554, 192.7198, 140.1787, 198.8893, 66.57791, 253.1546, 92.68153, 258.9381, 88.84682, 275.1284, 90.44661, 262.1791, 101.0345, 275.8994, 87.17131, 299.3208, .5, 267.1918, 66.43851, 267.8562, 103.7481, 221.3459, 123.8714, 269.8857, 106.8239, 285.0692, 49.30963, 176.9877, 99.36473, 188.4623, 121.6377, 173.4171, 83.14569, 166.3193, 113.3359, 184.7548, 116.3535, 176.2574, 52.65125, 164.4333, 144.5898,
 188.7166, .5, 217.5634, 33.95483, 280.5303, 73.41135, 263.2487, 91.09962, 205.497, 107.6101, 276.2925, 140.5141, 203.8464, 83.30113, 187.5154, 112.2323, 117.9235, 218.7322, 146.618, 117.1193, 191.468, 137.6052, 197.071, 65.93784, 256.8469, 87.67439, 259.0186, 90.32143, 275.1284, 90.44661, 262.1791, 101.0345, 272.0629, 84.73167, 299.3208, .5, 267.057, 72.89363, 259.3871, 104.2801, 229.3569, 116.8063, 266.8101, 104.3278, 285.518, 50.33014, 173.4807, 100.6159, 185.522, 121.9355, 174.8364, 88.9023, 177.1051, 109.429, 181.1086, 116.4291, 171.0788, 51.55554, 170.4204, 145.0781,
 188.0313, .5, 216.098, 34.78033, 280.5303, 73.41135, 263.2487, 91.09962, 205.497, 107.6101, 277.5261, 140.9282, 198.321, 83.52698, 187.5154, 112.2323, 116.9381, 212.0502, 146.618, 117.1193, 188.221, 138.2533, 198.143, 65.30649, 259.5834, 83.13007, 256.5283, 91.44403, 276.3659, 92.32262, 261.3423, 102.9534, 269.5638, 84.33968, 299.3208, .5, 265.8471, 73.37897, 265.514, 103.4715, 236.2293, 115.6847, 265.5603, 109.2216, 288.1584, 52.71585, 166.7581, 98.84012, 191.4027, 121.3401, 175.8243, 87.9926, 160.9262, 115.2892, 182.21, 117.3439, 171.0788, 51.55554, 167.6966, 143.7512,
 198.5985, 2.666931, 215.5226, 27.45364, 284.1313, 73.04175, 260.471, 87.22369, 204.8499, 106.7736, 288.7756, 140.1542, 196.1109, 83.61737, 187.5154, 112.2323, 117.5592, 212.6174, 145.6665, 118.2874, 185.6845, 136.9503, 195.2579, 65.28284, 259.7187, 86.06941, 257.5618, 92.46033, 276.2089, 89.40988, 261.9059, 103.0783, 272.3224, 81.46849, 299.3208, .5, 266.8899, 69.46753, 272.8312, 101.7352, 239.3151, 121.6194, 265.9984, 113.4169, 286.5628, 51.58691, 156.6236, 122.422, 191.4027, 121.3401, 169.0124, 83.87378, 160.1356, 116.3914, 182.21, 117.3439, 136.8788, 29.67957, 162.4698, 145.2526,
 197.5988, .5, 213.4159, 20.97952, 281.4765, 73.11188, 262.4418, 78.87581, 203.1697, 106.9515, 293.5967, 139.8225, 196.1109, 83.61737, 187.5154, 112.2323, 117.0417, 213.8681, 168.7175, 120.2842, 183.1167, 135.5727, 192.3729, 65.25916, 259.1053, 86.02393, 255.1245, 85.16519, 1.25, 286, 261.9059, 103.0783, 276.4884, 78.56929, 350, .5, 272.0288, 69.21692, 275.1632, 101.966, 238.6926, 127.9223, 264.5999, 113.5629, 285.0447, 47.61917, 152.1373, 159.7274, 185.373, 120.4655, 169.0124, 83.87378, 169.2016, 117.964, 182.1534, 113.6971, 136.8788, 29.67957, 162.4698, 145.2526,
 187.0318, .5, 214.0291, 28.29987, 285.7986, 71.92393, 262.2827, 73.58734, 212.6478, 109.6645, 288.7756, 140.1542, 196.1109, 83.61737, 187.5154, 112.2323, 117.4, 209.5956, 190.2616, 118.0632, 180.5568, 135.554, 190.2336, 68.02054, 259.1053, 86.02393, 260.135, 76.51979, 1.25, 286, 261.9059, 103.0783, 274.0381, 81.00723, 301.8518, 24.60992, 273.1124, 65.33899, 275.1632, 101.966, 238.6926, 127.9223, 261.6571, 112.4565, 285.8626, 47.49963, 156.0314, 170.9172, 183.6051, 117.6739, 166.0025, 85.77472, 114.0054, 118.801, 178.5065, 113.7538, 119.8725, 21.30762, 158.0892, 156.7581,
 191.4586, .5, 214.0291, 28.29987, 293.7611, 71.68359, 266.4081, 78.75655, 222.2869, 114.1352, 287.9481, 140.5107, 196.8998, 75.83662, 187.5154, 112.2323, 119.3781, 212.5231, 196.0179, 121.0986, 181.257, 134.9338, 191.271, 73.12706, 260.1533, 87.05022, 264.1115, 75.2533, 1.25, 286, 263.6063, 97.39833, 270.2659, 81.41301, 303.3936, 39.42731, 271.2768, 53.79987, 275.1632, 101.966, 236.2206, 128.1678, 261.8031, 113.8549, 285.0447, 47.61917, 157.7824, 167.2223, 182.7865, 117.1538, 166.0025, 85.77472, 105.0438, 120.8819, 194.917, 113.4987, 119.482, 22.4306, 157.1101, 170.1173,
 208.7372, .5, 214.9471, 20.12714, 294.7503, 72.76128, 266.0526, 77.83331, 219.4711, 114.3161, 287.9481, 140.5107, 193.4491, 72.65694, 187.5154, 112.2323, 146.3188, 183.3498, 196.0179, 121.0986, 181.257, 134.9338, 190.8358, 76.7876, 260.0191, 84.12314, 261.6003, 84.89345, 1.25, 286, 264.04, 98.33829, 270.9396, 78.50464, 270.5528, 28.33337, 271.2768, 53.79987, 276.3252, 103.2163, 233.7485, 128.4133, 261.0043, 116.1955, 290.4666, 46.67245, 163.5296, 166.7021, 182.1351, 117.8228, 169.0124, 83.87378, 106.0637, 119.5829, 251.414, 110.7967, 119.482, 22.4306, 157.6866, 169.5083,
 205.0245, .5, 234.685, 16.11334, 291.028, 73.81221, 257.0341, 75.06857, 217.2535, 115.3058, 288.7756, 140.1542, 189.0288, 72.8376, 187.5154, 112.2323, 195.9685, 127.0801, 191.1972, 119.0349, 178.0471, 135.592, 186.4164, 78.77979, 258.3543, 79.79944, 259.6511, 84.59975, 277.1938, 80.59328, 264.04, 98.33829, 272.6436, 78.04535, 350, .5, 272.661, 55.0564, 271.7776, 102.1949, 231.2764, 128.6587, 258.2185, 116.4853, 291.735, 47.6037, 160.5195, 166.9745, 182.1351, 117.8228, 166.6361, 76.11133, 169.1554, 116.1601, 284.2066, 108.4631, 125.0044, 21.12021, 154.9048, 165.5672,
 198.0648, .5, 261.9126, 10.43176, 293.2827, 67.48691, 208.2749, 81.82823, 212.4318, 114.7684, 287.9481, 140.5107, 187.9236, 72.88278, 187.5154, 112.2323, 216.3992, 101.9698, 191.1972, 119.0349, 171.0183, 134.822, 182.6214, 71.64909, 218.6349, 89.43312, 257.8431, 77.31898, 276.6641, 76.6651, 267.4175, 99.09721, 235.5357, 79.53741, 1.25, 286, 269.8981, 60.73541, 266.814, 104.2312, 228.8043, 128.9041, 255.4326, 116.7749, 290.94, 49.38354, 155.1691, 170.3561, 222.3173, 113.1675, 166.6361, 76.11133, 187.7792, 111.1158, 284.2066, 108.4631, 125.0044, 21.12021, 154.2686, 163.526,
 198.0648, .5, 276.5772, 9.356934, 294.4698, 62.14227, 169.507, 82.30344, 213.0469, 115.575, 285.5614, 140.3754, 187.9236, 72.88278, 77.25822, 132.7584, 216.2189, 110.434, 192.9836, 118.8517, 169.0469, 134.1903, 182.6214, 71.64909, 159.1217, 108.373, 257.8431, 77.31898, 278.4931, 77.60199, 267.4175, 99.09721, 183.6164, 82.52013, 321.793, 76.31944, 271.4739, 67.12802, 265.6145, 105.3793, 228.8043, 128.9041, 257.285, 114.8914, 288.229, 49.85678, 153.1695, 171.1753, 271.8016, 105.2196, 166.0025, 85.77472, 162.4204, 108.2858, 279.3645, 105.2735, 119.0578, 34.18405, 154.2334, 162.1936,
 191.8438, .5, 276.5772, 9.356934, 279.8687, 62.52792, 171.3353, 85.58577, 213.8397, 114.678, 282.3472, 140.5965, 208.8748, 70.91946, 77.25822, 132.7584, 214.1086, 112.3935, 192.9836, 118.8517, 169.0469, 134.1903, 179.7598, 65.86685, 136.4379, 114.7426, 256.07, 70.84724, 278.4931, 77.60199, 264.2964, 96.32289, 174.1556, 88.94385, 321.793, 76.31944, 266.305, 57.47659, 263.2746, 105.1042, 207.178, 124.8104, 257.285, 114.8914, 285.9914, 53.04126, 149.1618, 168.0029, 279.3883, 101.8069, 162.8342, 86.09151, 162.4204, 108.2858, 279.6938, 102.7769, 119.0578, 34.18405, 154.798, 161.5548,
