Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 191.9388, 112.7258, 160.1052, .5, 193.6043, 126.12, 187.6778, 125.9831, 163.095, 169.3074, 177.757, 158.2177, 225.1395, 110.0312, 181.5766, 152.0104, 239.0092, 165.9416, 177.9546, 147.4917, 191.053, 147.0179, 193.0068, 165.3105, 216.2572, 143.9263, 186.3534, 103.8658, 185.8771, 131.4067, 174.9037, 135.2737, 206.4114, 107.4043, 184.2162, 235.3608, 166.602, 133.0835, 180.4225, 127.5387, 187.0612, 166.2977, 179.3254, 163.6326, 199.9363, 149.1953, 175.3395, 137.9665, 169.2399, 143.5955, 185.2414, 131.7554, 189.3473, 120.9697, 201.0159, 161.0699, 176.9798, 64.16995, 163.2072, 101.8597,
 192.3726, 119.8466, 160.1052, .5, 189.033, 125.5075, 184.0464, 121.5055, 158.7613, 154.8975, 177.757, 158.2177, 219.9547, 107.6808, 178.1256, 148.0779, 235.4232, 166.2357, 170.7711, 148.0075, 187.7575, 147.6231, 204.9527, 156.8092, 238.5526, 126.0045, 180.5446, 105.6865, 181.4946, 130.0874, 168.0706, 133.3493, 202.7775, 104.814, 184.2162, 235.3608, 163.9198, 132.3376, 176.1138, 128.7871, 181.4382, 160.5537, 174.327, 164.7732, 196.484, 150.2073, 171.4414, 136.1642, 160.4412, 144.4088, 178.8365, 132.3429, 113.7691, 123.2962, 192.7518, 165.5928, 162.8953, 61.97641, 157.7668, 97.87619,
 187.3573, 125.5124, 154.6431, .5, 179.3759, 127.8741, 170.3497, 118.0762, 156.7621, 145.2848, 171.3829, 158.6234, 208.2256, 105.4345, 173.543, 150.0227, 231.837, 166.53, 169.8218, 147.1349, 171.342, 149.5712, 201.6653, 145.7081, 237.4904, 123.9324, 178.5604, 106.5482, 179.8659, 128.5817, 162.0436, 133.6598, 196.2877, 100.5991, 184.2162, 235.3608, 158.5984, 140.5013, 174.2852, 136.7882, 177.1896, 155.9335, 170.9256, 165.8281, 177.5579, 153.0666, 167.7943, 135.7562, 157.5083, 144.6799, 175.4507, 129.5111, 106.4391, 121.6244, 179.1777, 170.3022, 159.4099, 62.76715, 153.7988, 104.6651,
 183.4717, 120.3887, 147.5121, .5, 168.1669, 127.3829, 156.3106, 119.3204, 151.0233, 151.9021, 169.7958, 160.2566, 198.849, 106.4091, 172.0301, 150.6707, 224.6648, 167.1185, 169.8218, 147.1349, 152.9445, 152.1294, 197.5291, 138.41, 229.5894, 123.3478, 173.1751, 106.1199, 171.5599, 125.394, 162.0436, 133.6598, 178.8706, 98.67706, 184.2162, 235.3608, 158.5984, 140.5013, 168.7046, 132.1542, 174.2259, 158.1125, 165.2785, 166.3768, 153.9989, 153.5174, 161.9811, 136.3133, 160.3056, 142.9423, 172.2602, 129.7879, 150.1167, 117.0715, 171.8731, 168.5163, 158.7483, 49.32794, 148.3584, 100.6816,
 184.3338, 119.2857, 142.6173, .5, 166.6411, 126.1784, 152.7247, 117.5358, 142.8099, 155.3468, 169.7958, 160.2566, 195.5796, 106.5919, 167.3453, 151.5776, 221.0788, 167.4128, 161.7551, 146.7879, 150.9731, 151.3674, 197.3815, 142.8235, 228.6635, 124.2278, 167.2795, 106.4667, 165.6588, 125.6915, 159.6656, 132.9526, 163.6545, 96.37569, 184.2162, 235.3608, 153.0041, 134.0738, 167.3091, 133.9037, 169.4681, 161.0962, 160.7701, 164.0874, 151.2487, 153.6996, 156.1677, 136.8703, 155.6351, 140.4161, 168.1118, 129.386, 145.8194, 121.8671, 171.8731, 168.5163, 153.6502, 49.45718, 147.01, 100.6971,
 181.6572, 116.7782, 142.6173, .5, 166.6411, 126.1784, 152.7247, 117.5358, 141.1456, 151.2847, 169.7958, 160.2566, 192.1276, 103.5052, 162.1101, 152.0009, 221.0788, 167.4128, 156.5095, 148.9318, 150.8784, 151.4696, 193.48, 149.2526, 220.4855, 125.0571, 164.4185, 108.114, 165.882, 130.1173, 159.0302, 133.815, 159.5443, 95.04091, 184.2162, 235.3608, 143.4246, 133.8372, 167.3091, 133.9037, 159.267, 146.9437, 162.0646, 163.8324, 148.1352, 156.3759, 152.379, 134.9298, 152.7022, 140.6871, 163.6913, 125.6591, 128.8284, 128.3184, 171.8543, 164.8687, 148.5196, 48.31207, 148.4359, 107.4241,
 181.2553, 109.6171, 142.6173, .5, 166.6411, 126.1784, 154.0112, 119.951, 143.0781, 138.6331, 177.511, 155.0358, 189.2246, 103.0838, 161.4223, 149.4242, 221.0788, 167.4128, 156.4041, 149.039, 148.2417, 151.4597, 186.8357, 149.7542, 201.4769, 128.7184, 164.4185, 108.114, 165.882, 130.1173, 159.0302, 133.815, 158.1146, 99.40726, 184.2162, 235.3608, 145.6325, 140.5439, 170.7198, 133.6208, 143.4612, 127.0253, 156.3906, 164.3628, 143.6054, 155.3529, 151.5292, 134.3815, 152.7022, 140.6871, 160.048, 121.1493, 136.9007, 129.3088, 170.9979, 169.3337, 145.9383, 47.10217, 144.375, 106.1221,
 181.6572, 116.7782, 142.6173, .5, 167.8004, 120.8703, 153.8213, 115.8668, 137.1861, 143.7402, 172.6722, 153.7413, 188.4981, 102.5451, 161.8562, 148.8597, 222.5776, 163.6795, 156.4041, 149.039, 144.9503, 152.2275, 184.6509, 148.9939, 188.9378, 126.8837, 165.3696, 108.7477, 167.3573, 130.0429, 152.7062, 140.9787, 163.0529, 101.1732, 184.2162, 235.3608, 154.1722, 139.9191, 170.3138, 139.698, 139.4695, 124.8883, 152.843, 164.0784, 141.234, 153.3286, 151.5292, 134.3815, 144.9851, 144.9624, 159.4139, 122.1436, 172.069, 120.2641, 171.0259, 174.7769, 144.6637, 47.1344, 141.678, 106.1531,
 179.6447, 118.6626, 142.6173, .5, 168.8737, 128.1092, 154.7766, 119.1461, 131.9937, 149.6339, 166.298, 154.1469, 189.8262, 101.4476, 160.0159, 152.1701, 214.6697, 155.3027, 150.4895, 152.4345, 137.847, 152.8769, 184.7801, 144.5793, 185.2697, 124.8376, 164.5052, 109.5879, 166.533, 129.2567, 149.9364, 145.6336, 164.2311, 95.89781, 184.2162, 235.3608, 151.9643, 133.2124, 165.9195, 139.1713, 138.8311, 125.7186, 152.2983, 164.7879, 140.3082, 152.7236, 152.6456, 137.8388, 144.3101, 145.8998, 154.0198, 123.3338, 98.70161, 124.653, 171.8731, 168.5163, 144.6637, 47.1344, 143.8636, 105.3258,
 178.6455, 114.6099, 146.8751, .5, 165.4935, 127.5721, 162.4508, 136.5511, 137.1861, 143.7402, 166.298, 154.1469, 189.0961, 100.9051, 158.1302, 154.3608, 207.2032, 152.3051, 148.5921, 151.0859, 138.492, 153.389, 182.7191, 140.8599, 178.7114, 130.2284, 164.4185, 108.114, 165.882, 130.1173, 148.7935, 140.3851, 157.8862, 94.18442, 184.2162, 235.3608, 149.4167, 132.4044, 166.7542, 138.1834, 136.7277, 122.6302, 148.9448, 165.7634, 140.7888, 155.6607, 152.0864, 140.1949, 150.726, 142.977, 151.2445, 128.3966, 98.70161, 124.653, 171.8731, 168.5163, 142.1146, 47.19904, 143.8636, 105.3258,
 178.6455, 114.6099, 118.925, 25.55667, 163.3439, 124.3964, 168.5601, 153.9832, 138.2214, 138.1095, 168.1957, 158.8261, 229.2745, 96.34795, 156.9108, 151.3606, 206.2314, 153.272, 152.1538, 150.7589, 142.4323, 153.4036, 175.9939, 142.8491, 174.3988, 134.9049, 162.0902, 107.3312, 165.236, 130.9704, 145.2693, 134.5938, 159.3383, 96.36655, 184.2162, 235.3608, 144.2893, 132.7546, 168.1978, 136.4264, 134.5094, 120.8472, 148.9448, 165.7634, 137.9267, 157.2679, 150.9662, 136.745, 154.3042, 142.0181, 152.4627, 134.0297, 97.03752, 131.9451, 162.7542, 168.5634, 138.7307, 44.99045, 143.8946, 109.3715,
 179.4774, 113.4849, 94.75223, 91.61186, 166.5622, 123.544, 167.4872, 159.5363, 140.1067, 137.2432, 171.3829, 158.6234, 218.6377, 101.3482, 156.1821, 148.8628, 205.4101, 152.4522, 149.2346, 148.1901, 138.492, 153.389, 172.2706, 144.9714, 170.6614, 132.9245, 162.0902, 107.3312, 164.4068, 130.1916, 150.061, 138.877, 169.8974, 99.16508, 184.2162, 235.3608, 141.338, 139.8244, 166.4871, 136.5858, 137.14, 121.8578, 148.3864, 166.6435, 138.6109, 148.7733, 150.9662, 136.745, 157.3727, 143.2135, 149.9954, 124.6112, 97.03752, 131.9451, 162.7542, 168.5634, 138.7307, 44.99045, 143.8946, 109.3715,
 179.9113, 120.6057, 111.0098, 88.50835, 169.7486, 118.9516, 166.5488, 154.8408, 143.7644, 137.7589, 169.7958, 160.2566, 172.0314, 115.5604, 156.9944, 152.4016, 205.4101, 152.4522, 145.0512, 141.3693, 138.5018, 150.7621, 172.228, 146.4368, 168.4563, 133.6806, 162.7145, 106.3666, 164.4068, 130.1916, 149.9762, 137.3645, 170.1787, 101.4935, 184.2162, 235.3608, 141.338, 139.8244, 167.3295, 135.5959, 138.2164, 120.2388, 148.9448, 165.7634, 143.1628, 144.5749, 151.1782, 139.5037, 153.874, 144.3013, 150.8293, 123.6106, 98.01845, 130.6092, 162.7542, 168.5634, 141.3216, 46.20456, 141.1665, 105.3465,
 179.3971, 127.0087, 126.204, 39.9971, 168.8809, 112.9277, 163.6361, 150.8832, 143.7644, 137.7589, 166.6052, 160.4307, 171.1244, 118.8906, 158.783, 154.9317, 205.7044, 156.0383, 147.8317, 141.8759, 144.4142, 150.25, 170.1778, 139.8066, 169.3425, 135.8197, 164.4185, 108.114, 164.4068, 130.1916, 146.9513, 137.5339, 196.0789, 106.1903, 184.2162, 235.3608, 146.4653, 139.4743, 166.6066, 136.5894, 131.8789, 119.8363, 143.184, 164.9015, 146.4862, 143.4851, 150.2619, 138.8077, 153.7395, 142.841, 153.4096, 124.309, 125.2004, 128.3745, 162.7354, 164.9159, 143.3711, 45.89606, 141.1665, 105.3465,
 179.0749, 121.6949, 123.2815, 23.00131, 168.4363, 118.9907, 157.2998, 146.3253, 143.7644, 137.7589, 171.13, 155.3839, 169.614, 119.4979, 156.789, 156.1456, 205.9987, 159.6245, 148.9254, 144.625, 144.4142, 152.8769, 170.3609, 132.4778, 170.7945, 134.1981, 164.4185, 108.114, 164.4068, 130.1916, 152.0477, 143.3766, 200.8004, 94.09262, 184.2162, 235.3608, 146.4653, 139.4743, 172.466, 135.1427, 129.7565, 119.2981, 111.8397, 163.6768, 143.6282, 142.5244, 149.719, 139.6442, 152.8377, 142.1537, 155.9347, 119.2468, 107.0884, 130.469, 171.8543, 164.8687, 142.4706, 41.05524, 138.4693, 105.367,
 178.6455, 114.6099, 119.6368, 34.66769, 163.3047, 123.0842, 149.6694, 139.3383, 142.8892, 137.0666, 171.13, 155.3839, 166.4012, 120.7607, 154.578, 148.4052, 205.7044, 156.0383, 147.9378, 143.9623, 140.9953, 152.2275, 171.1624, 128.7415, 170.7945, 134.1981, 162.7145, 106.3666, 164.3323, 128.7165, 151.1432, 142.6423, 186.5559, 80.61566, 184.2162, 235.3608, 137.9198, 140.0579, 163.9053, 135.8981, 129.7565, 119.2981, 75.4603, 154.4232, 142.8661, 141.756, 150.5498, 140.189, 151.6337, 143.6639, 155.498, 114.4648, 146.9964, 129.8519, 171.7787, 150.2783, 141.6752, 40.0347, 137.6326, 106.1996,
 169.8966, 116.9178, 115.5883, 33.74619, 163.1872, 119.1474, 143.642, 126.078, 142.3786, 137.8466, 166.6052, 160.4307, 165.9728, 121.2949, 153.8412, 145.9151, 206.2314, 153.272, 148.9286, 146.5464, 140.9953, 152.2275, 173.525, 126.576, 164.7858, 131.4421, 155.2102, 107.0879, 153.5594, 120.3856, 147.2055, 142.0715, 178.9773, 83.29735, 184.2162, 235.3608, 137.0928, 141.1688, 151.0913, 138.0197, 133.1333, 119.7146, 61.30773, 140.1798, 142.8661, 141.756, 150.5498, 140.189, 150.9531, 144.5703, 155.498, 114.4648, 146.9964, 129.8519, 172.6251, 133.0368, 146.8105, 39.90363, 130.8902, 106.2772,
 161.4587, 111.0089, 107.1535, 35.09137, 162.4528, 118.3937, 143.455, 122.0251, 136.8356, 138.1971, 166.6052, 160.4307, 163.7918, 121.4032, 156.1821, 148.8628, 206.2314, 153.272, 151.049, 149.9609, 137.6951, 151.4202, 174.2917, 125.9637, 158.8269, 130.1633, 147.8137, 107.5561, 147.2865, 113.307, 147.9515, 141.1447, 176.5167, 88.92061, 184.2162, 235.3608, 139.405, 140.0916, 155.085, 133.4165, 134.2659, 123.8815, 58.2232, 137.6397, 144.0167, 140.0338, 148.6427, 142.8441, 149.9048, 142.4247, 154.9507, 118.3875, 121.5163, 124.8026, 166.2524, 139.4768, 141.6752, 40.0347, 121.9499, 105.9174,
 164.9106, 109.0118, 107.5772, 33.53143, 160.6802, 123.1625, 143.1292, 114.7353, 131.2925, 138.5477, 166.6052, 160.4307, 160.5203, 121.5658, 161.158, 152.0669, 205.4101, 152.4522, 151.049, 149.9609, 136.5358, 149.9462, 173.6112, 123.6329, 161.7319, 128.5868, 147.72, 106.0768, 151.6378, 111.6086, 140.229, 138.5097, 177.7657, 95.85205, 184.2162, 235.3608, 135.9726, 140.3439, 156.9055, 134.7901, 132.2251, 129.1372, 64.25618, 141.3138, 142.3906, 145.349, 149.4583, 143.3801, 146.8364, 141.2294, 149.7042, 121.4232, 111.4346, 126.205, 165.2735, 138.5193, 132.8195, 45.3996, 124.6466, 105.876,
 164.9106, 109.0118, 112.9142, 31.24149, 159.4785, 119.1254, 144.779, 108.6577, 130.7215, 143.4264, 166.6052, 160.4307, 148.7876, 129.9778, 157.8372, 151.2923, 198.0908, 151.2477, 151.049, 149.9609, 135.0683, 148.7737, 172.4413, 113.289, 164.6866, 128.4874, 150.0749, 105.0705, 151.6378, 111.6086, 133.9414, 134.2831, 173.1524, 94.85097, 184.2162, 235.3608, 135.9726, 140.3439, 153.4811, 135.0923, 130.4609, 139.5616, 64.25618, 141.3138, 143.1843, 147.3998, 149.5976, 144.8334, 146.8364, 141.2294, 142.288, 121.164, 111.4346, 126.205, 161.5695, 133.0861, 122.5161, 44.37823, 120.0868, 105.0526,
 161.4587, 111.0089, 118.4045, 30.78162, 155.9819, 113.155, 145.0113, 114.1051, 130.7215, 143.4264, 166.6052, 160.4307, 132.2016, 155.6411, 154.4107, 146.3234, 190.0138, 151.0117, 151.049, 149.9609, 134.4036, 145.6358, 162.7009, 93.85735, 164.7858, 131.4421, 146.3652, 107.3364, 148.1907, 114.1525, 133.0846, 133.7592, 167.0479, 91.86572, 184.2162, 235.3608, 142.7841, 150.8898, 153.4811, 135.0923, 127.3546, 145.146, 61.4761, 139.4102, 133.4513, 142.0011, 149.4583, 143.3801, 141.106, 143.2381, 139.0856, 121.4578, 102.3663, 126.3918, 152.4513, 133.1805, 117.3479, 43.22568, 118.7383, 105.0681,
 161.784, 116.3494, 113.2224, 41.91888, 154.6161, 113.4084, 136.8401, 114.4536, 131.2925, 138.5477, 165.0101, 160.5177, 127.7663, 163.162, 154.4107, 146.3234, 190.0138, 151.0117, 150.373, 150.9223, 131.7669, 140.3623, 158.0604, 85.54071, 161.8808, 133.0188, 145.4969, 108.2682, 139.9103, 113.6789, 131.3178, 129.3066, 158.9554, 94.30086, 184.2162, 235.3608, 143.514, 146.5441, 152.3767, 130.9705, 125.8487, 142.7652, 61.64521, 138.6341, 128.5246, 144.6453, 152.9992, 142.4084, 138.1731, 143.5092, 139.0856, 121.4578, 102.3663, 126.3918, 149.7988, 132.154, 118.8707, 42.75735, 122.7838, 105.0217,
 161.784, 116.3494, 113.2224, 41.91888, 153.0354, 112.0842, 131.1604, 109.2383, 131.2925, 138.5477, 166.6052, 160.4307, 128.2716, 154.081, 150.5816, 150.8215, 191.9508, 152.8181, 150.1982, 148.8665, 131.7669, 140.3623, 155.3, 95.11342, 157.2007, 125.7811, 147.8137, 107.5561, 139.9103, 113.6789, 131.3178, 129.3066, 156.3878, 94.8911, 184.2162, 235.3608, 137.9198, 140.0579, 149.6255, 119.1926, 126.1012, 145.2722, 62.06005, 142.8864, 133.2622, 146.8504, 154.2361, 147.3222, 141.106, 143.2381, 142.288, 121.164, 98.66422, 122.8393, 150.8525, 133.149, 121.4753, 43.96597, 120.0868, 105.0526,
 159.13, 113.7389, 116.5744, 30.93481, 155.5117, 106.7366, 132.0197, 109.7085, 125.7495, 138.8983, 163.3278, 159.0094, 123.7055, 153.4193, 145.3771, 151.2398, 190.0138, 151.0117, 148.5921, 151.0859, 131.7669, 140.3623, 157.9414, 105.5004, 157.2007, 125.7811, 147.8137, 107.5561, 142.8607, 113.53, 131.3178, 129.3066, 155.0257, 96.38597, 184.2162, 235.3608, 137.6319, 151.2433, 148.5461, 118.2729, 126.6475, 148.8388, 62.06005, 142.8864, 127.9405, 144.0144, 152.2577, 149.6077, 141.106, 143.2381, 143.2776, 121.7246, 134.2366, 121.3477, 144.3273, 132.1823, 118.8707, 42.75735, 118.7383, 105.0681,
 156.6193, 106.6151, 116.5744, 30.93481, 155.7572, 106.8114, 131.5478, 110.5628, 122.978, 139.0736, 163.3278, 159.0094, 124.8974, 161.5379, 145.3771, 151.2398, 186.4095, 151.3089, 150.7001, 154.4841, 131.7669, 140.3623, 158.1139, 99.61423, 154.2957, 127.3577, 141.9901, 109.41, 142.8607, 113.53, 131.0636, 124.769, 152.2987, 97.50139, 184.2162, 235.3608, 143.2555, 157.7594, 147.9215, 119.3423, 126.6475, 148.8388, 64.43681, 140.5476, 126.3759, 142.7489, 153.2896, 145.3127, 144.0389, 142.967, 140.2123, 123.6066, 123.162, 113.8905, 138.1425, 131.4, 119.8828, 41.87625, 120.0093, 98.31027,
 156.6193, 106.6151, 122.6779, 37.79526, 153.7827, 109.9964, 129.5089, 113.1918, 128.521, 138.723, 141.0813, 161.8228, 127.6083, 161.7704, 145.3771, 151.2398, 182.8051, 151.6063, 152.1538, 150.7589, 129.1302, 141.6808, 151.2582, 100.2585, 149.891, 127.7154, 136.0728, 109.7844, 142.7864, 112.0549, 131.3178, 129.3066, 151.9543, 98.0491, 184.2162, 235.3608, 138.7369, 152.0217, 144.6633, 121.3454, 126.2199, 146.1593, 69.00879, 140.7775, 126.675, 145.5791, 152.365, 143.1014, 142.3013, 140.1696, 136.177, 124.954, 123.162, 113.8905, 138.1425, 131.4, 122.4833, 43.09445, 118.5833, 91.58328,
