Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 137.7767, 120.6924, 116.5999, .5, 139.2923, 110.6666, 149.6411, 136.4196, 103.4184, 159.7888, 139.776, 137.8941, 107.8596, 118.9348, 166.2414, 184.8315, 288.838, 223.2274, .5, 286, 108.9259, 153.6805, 177.9829, 179.6017, 270.278, 126.7657, 121.6847, 137.7165, 162.3039, 160.5736, 112.7979, 117.318, 262.777, 115.1125, 246.2093, 144.283, 235.4894, 158.3253, 112.7412, 108.2606, 226.9161, 134.8976, 198.2579, 183.1237, 103.1552, 98.15245, 101.2149, 107.8327, 104.5801, 148.0934, 123.1556, 119.5823, 130.8107, 139.1744, 144.7619, 166.9148, 106.5596, 61.10233, 95.67467, 93.1953,
 133.8663, 115.59, 122.0992, .5, 145.0534, 109.6866, 205.9507, 157.2692, 101.3316, 148.7903, 132.4138, 136.0995, 119.3454, 115.5857, 136.4104, 173.0485, 288.838, 223.2274, .5, 286, 115.4829, 155.0428, 159.1606, 164.4483, 206.3811, 118.8291, 122.8601, 133.2005, 129.35, 163.165, 112.7979, 117.318, 260.5892, 116.558, 246.2093, 144.283, 235.4894, 158.3253, 113.0764, 111.6788, 226.6829, 132.396, 201.7318, 183.5979, 107.915, 98.41025, 102.1899, 101.8349, 104.5801, 148.0934, 123.1556, 119.5823, 136.2527, 139.0902, 172.0879, 177.5197, 106.3722, 54.68439, 95.67467, 93.1953,
 134.9726, 116.1958, 121.6101, .5, 192.0757, 120.7465, 231.7397, 158.9849, 100.976, 136.9341, 138.5993, 146.3096, 127.3231, 110.0158, 118.1873, 169.2521, 288.838, 223.2274, 350, 286, 115.4829, 155.0428, 129.1201, 134.1123, 145.0358, 116.1158, 121.8377, 132.455, 120.3179, 168.7338, 108.1742, 114.5386, 257.8614, 116.1826, 246.2093, 144.283, 235.4894, 158.3253, 110.9363, 112.9343, 226.6829, 132.396, 188.6441, 174.1744, 113.4162, 100.8167, 104.8913, 104.6784, 104.2194, 148.8721, 110.5316, 122.285, 130.979, 150.0584, 187.6485, 185.707, 105.8329, 49.28754, 96.69859, 96.76007,
 136.5631, 118.2988, 119.1939, .5, 238.2989, 123.1435, 231.5839, 154.9295, 104.4373, 131.8983, 168.7317, 192.3921, 127.4161, 104.9504, 122.1216, 165.7724, 288.838, 223.2274, 112.8326, 198.1257, 115.4829, 155.0428, 120.5926, 123.5529, 143.0902, 119.7281, 122.1371, 136.8905, 120.5584, 160.4179, 99.22912, 106.533, 255.6511, 114.7922, 246.2093, 144.283, 235.4894, 158.3253, 110.9363, 112.9343, 194.8618, 142.9314, 170.5441, 162.9607, 117.4484, 102.0902, 110.0267, 107.0923, 101.2985, 149.1409, 101.5863, 111.8099, 121.7968, 142.9426, 197.5807, 186.3291, 100.8256, 40.7149, 140.0039, 129.6313,
 134.1012, 119.1481, 122.9398, .5, 238.5764, 118.6383, 225.7711, 192.5465, 105.4734, 136.4185, 199.748, 227.2183, 127.4161, 104.9504, 124.8728, 154.3273, 288.838, 223.2274, 100.9584, 197.93, 115.4829, 155.0428, 123.3633, 129.5252, 143.7558, 121.796, 121.1898, 130.3548, 116.3192, 154.0457, 97.37366, 111.5438, 254.9478, 108.9711, 246.2093, 144.283, 235.4894, 158.3253, 113.6743, 105.7989, 151.434, 150.7634, 166.4836, 156.8825, 125.4817, 102.7099, 108.9435, 105.2519, 101.2985, 149.1409, 101.3094, 108.6192, 119.7023, 124.8307, 206.708, 191.6783, 95.15511, 34.23825, 182.0579, 161.6768,
 132.3221, 119.2655, 122.9398, .5, 235.5319, 119.2817, 221.7576, 229.3964, 101.6429, 142.2109, 199.748, 227.2183, 123.3038, 109.5802, 120.6826, 154.6535, 288.838, 223.2274, 97.41124, 198.2361, 115.4633, 157.6694, 124.1684, 130.0632, 135.8822, 124.3878, 121.1898, 130.3548, 119.2574, 153.8981, 97.37366, 111.5438, 254.2471, 110.7536, 246.2093, 144.283, 235.4894, 158.3253, 131.8447, 116.0456, 141.3112, 150.445, 166.2337, 154.066, 129.0231, 104.9617, 101.6056, 105.8993, 98.84977, 150.1021, 98.11884, 108.896, 115.9901, 119.4448, 216.479, 192.687, 92.86182, 31.95474, 185.4337, 166.3096,
 129.9612, 120.4659, 118.0779, .5, 229.4368, 120.2586, 221.8624, 232.1105, 97.07526, 129.181, 203.0365, 228.609, 123.5625, 113.9512, 118.5875, 154.8166, 288.838, 223.2274, 96.88449, 199.5829, 115.4633, 157.6694, 122.4796, 131.9378, 118.3269, 127.9211, 122.6912, 141.1171, 119.2574, 153.8981, 96.65055, 115.6799, 249.5829, 111.2858, 246.2093, 144.283, 235.4894, 158.3253, 181.693, 124.0822, 142.1194, 150.9978, 177.5907, 170.0907, 123.0423, 104.8966, 135.6103, 112.3373, 95.91685, 150.3732, 96.87109, 108.0077, 115.9901, 119.4448, 241.8992, 196.1848, 90.29467, 32.02966, 185.4541, 168.9965,
 126.9849, 119.6177, 112.5786, .5, 228.7221, 114.5642, 221.7576, 229.3964, 98.85912, 118.7238, 209.4107, 228.2034, 128.4318, 110.7694, 118.3429, 151.6739, 288.838, 223.2274, 95.11246, 199.7448, 110.2197, 156.3169, 122.3687, 136.3535, 111.5526, 131.7524, 123.877, 139.2931, 122.1956, 153.7506, 95.7322, 115.3193, 247.719, 108.4051, 246.2093, 144.283, 235.4894, 158.3253, 205.4191, 123.5927, 140.6388, 150.0081, 190.659, 196.7966, 120.088, 98.39462, 183.5935, 120.1371, 93.62032, 149.4946, 94.92825, 109.1729, 112.3621, 119.5008, 266.7276, 205.575, 150.0138, 53.41016, 183.4789, 171.1064,
 165.4498, 148.3388, 110.4688, .5, 228.0744, 108.5174, 221.6005, 225.3253, 93.87722, 122.3872, 209.4822, 230.527, 139.124, 105.5254, 144.9392, 154.873, 288.838, 223.2274, 137.8026, 197.631, 111.1184, 156.9553, 127.7076, 137.2781, 111.1188, 132.5807, 125.6233, 136.337, 122.4169, 158.1579, 158.6691, 110.5875, 245.3792, 108.6729, 246.2093, 144.283, 235.4894, 158.3253, 198.6481, 124.2502, 150.0816, 149.8224, 190.4332, 205.2605, 125.9986, 96.99719, 201.9574, 127.4678, 86.2825, 150.1421, 90.14235, 109.5881, 101.5903, 126.9252, 276.0274, 206.277, 214.5299, 63.08859, 183.4789, 171.1064,
 222.2953, 183.0135, 133.8569, 3.532745, 221.6465, 113.9834, 221.1754, 224.4925, 86.18867, 134.0196, 217.2183, 237.6699, 187.2816, 121.667, 198.4455, 151.7618, 288.838, 223.2274, 189.5147, 196.4796, 117.4302, 155.4909, 163.985, 152.8517, 111.0203, 129.6384, 160.6339, 156.4738, 150.4769, 172.122, 230.9925, 112.8956, 240.6998, 109.2086, 246.2093, 144.283, 235.4894, 158.3253, 200.6683, 135.0872, 178.8661, 160.8234, 190.4332, 205.2605, 173.0084, 99.29883, 205.6351, 136.0327, 54.85594, 154.1687, 90.14235, 109.5881, 101.5903, 126.9252, 276.018, 204.4533, 214.5299, 63.08859, 188.9971, 187.2481,
 229.4115, 182.5439, 209.4281, 58.95261, 216.3778, 114.1413, 217.3197, 220.0543, 84.71392, 132.7105, 235.4622, 249.4748, 226.7984, 133.3705, 225.4371, 146.4989, 288.838, 223.2274, 193.0586, 196.1558, 118.09, 157.6892, 209.6098, 181.2549, 113.123, 129.1, 212.9396, 188.3628, 209.4689, 190.6072, 233.9931, 112.7419, 236.1543, 110.9141, 246.2093, 144.283, 235.4894, 158.3253, 196.906, 141.5067, 206.9977, 178.3882, 190.858, 204.5618, 210.4661, 100.1452, 200.4008, 134.1867, 51.18742, 154.298, 88.96227, 114.5124, 103.2921, 119.6411, 276.466, 214.1509, 205.7323, 69.76871, 194.5362, 206.0869,
 225.8535, 182.7787, 253.7792, 98.8187, 213.5857, 108.9515, 222.1209, 225.6934, 103.9022, 173.4731, 249.4959, 249.1809, 224.8111, 129.7018, 225.4371, 146.4989, 288.838, 223.2274, 190.394, 197.0551, 112.817, 160.2767, 221.8821, 183.6324, 106.8299, 130.1574, 233.1013, 195.3472, 234.9804, 200.6563, 227.9919, 113.0495, 220.4037, 148.1204, 246.2093, 144.283, 235.4894, 158.3253, 190.463, 136.0828, 232.511, 194.9354, 190.858, 204.5618, 207.9671, 96.7912, 199.1555, 138.7037, 114.7097, 145.6781, 80.72496, 122.9007, 152.6628, 144.2797, 272.3013, 218.2185, 199.5018, 76.37405, 196.5093, 209.2175,
 226.0882, 186.3368, 259.3026, 98.38266, 211.4668, 108.5122, 239.504, 231.4294, 148.0616, 211.3525, 254.5619, 253.6816, 217.7472, 131.5887, 225.3555, 145.4514, 288.838, 223.2274, 193.0055, 204.4765, 151.4428, 167.6924, 224.2916, 183.0963, 99.10945, 130.6911, 228.7001, 195.6234, 234.9804, 200.6563, 223.468, 113.6355, 207.6717, 191.0069, 246.2093, 144.283, 235.4894, 158.3253, 188.536, 142.3356, 244.3823, 214.0154, 190.4332, 205.2605, 199.6656, 103.1948, 196.9468, 138.2419, 153.3341, 139.9898, 74.78562, 128.2651, 211.1315, 170.5921, 266.3484, 212.249, 194.3675, 76.52386, 195.1454, 206.5409,
 225.8535, 182.7787, 257.5334, 91.61552, 209.6341, 109.0699, 246.4249, 233.2926, 155.2697, 215.1139, 256.8966, 261.1057, 207.4543, 131.5594, 221.1654, 145.7775, 288.838, 223.2274, 186.4564, 202.1195, 197.9216, 174.0345, 226.5034, 196.4199, 97.76227, 133.693, 231.9105, 199.8403, 235.3314, 197.2126, 217.7204, 118.0892, 210.0747, 197.0765, 246.2093, 144.283, 235.4894, 158.3253, 185.7622, 149.4611, 242.0332, 220.1624, 205.1523, 220.332, 193.6252, 108.2344, 194.0168, 136.8969, 152.064, 141.3799, 70.23391, 120.9592, 210.4112, 171.6206, 263.7466, 210.5876, 186.4411, 69.04739, 213.5329, 209.6208,
 225.5012, 177.4416, 253.1977, 91.45416, 214.9028, 108.9121, 249.1277, 233.1783, 154.3027, 216.3969, 271.254, 260.3225, 198.6502, 133.1363, 221.1654, 145.7775, 288.838, 223.2274, 206.2723, 203.8825, 205.228, 173.5483, 223.018, 196.8609, 96.45651, 134.5443, 232.5432, 202.7345, 227.7969, 193.1893, 233.9931, 171.4084, 210.5834, 197.7175, 246.2093, 144.283, 235.4894, 158.3253, 231.6799, 186.5037, 242.4635, 220.5025, 219.3153, 234.6893, 187.7278, 111.0738, 188.1253, 138.8897, 141.791, 142.2863, 61.8422, 116.8653, 203.9036, 172.5182, 267.3754, 210.5689, 196.3632, 100.8744, 245.449, 216.899,
 217.205, 175.5116, 250.2421, 100.9506, 216.755, 109.6678, 251.659, 229.0096, 154.3027, 216.3969, 284.016, 259.6264, 193.9713, 127.9466, 221.1654, 145.7775, 288.838, 223.2274, 239.4638, 215.1442, 203.16, 174.2785, 223.018, 196.8609, 93.56344, 136.114, 229.3015, 198.5154, 222.457, 203.723, 265.2693, 223.9584, 211.0883, 198.3624, 246.2093, 144.283, 235.4894, 158.3253, 279.0304, 219.9585, 242.4635, 220.5025, 216.8073, 234.3704, 184.2704, 109.6809, 184.221, 137.0635, 121.0973, 143.1051, 54.41932, 123.9386, 229.2997, 172.1255, 280.0948, 214.1322, 228.7805, 155.1689, 258.5406, 218.4601,
 210.3011, 179.5057, 245.854, 100.7318, 211.506, 109.8245, 262.8902, 230.2575, 154.3027, 216.3969, 283.6385, 258.3634, 191.7282, 126.9857, 218.1042, 147.0697, 288.838, 223.2274, 243.9803, 219.5372, 200.5337, 174.2394, 225.4366, 217.4547, 90.71962, 139.1548, 229.5248, 193.5436, 222.457, 203.723, 267.1588, 224.2972, 211.0883, 198.3624, 246.2093, 144.283, 235.4894, 158.3253, 280.3298, 219.3259, 242.4635, 220.5025, 213.9795, 234.6223, 181.5006, 104.9404, 350, 286, 113.1077, 144.3472, 46.44283, 124.6306, 262.0358, 177.0625, 289.1385, 208.6423, 246.5836, 179.593, 260.3444, 222.1225,
 209.842, 183.8353, 244.6155, 100.6362, 210.9513, 109.0305, 277.5289, 225.5946, 160.284, 222.9751, 288.4219, 258.0807, 189.8127, 130.2541, 229.5707, 172.5244, 288.838, 223.2274, 240.1113, 222.2322, 200.4799, 179.2972, 230.2467, 239.2122, 87.03777, 140.3919, 230.05, 192.9928, 221.6606, 198.4444, 267.1588, 224.2972, 242.1887, 205.0382, 246.2093, 144.283, 235.4894, 158.3253, 276.4405, 220.0421, 242.6967, 223.0041, 213.3499, 227.5528, 180.1091, 105.1368, 350, 286, 111.7768, 145.9492, 58.02514, 128.4475, 269.4041, 184.2063, 292.7487, 204.9949, 249.1415, 179.5187, 264.3897, 222.076,
 206.2838, 184.0702, 264.5433, 103.3145, 211.506, 109.8245, 280.3024, 224.8095, 216.4691, 239.9504, 296.7781, 258.9303, 186.9293, 127.8456, 243.0635, 210.4681, 288.838, 223.2274, 240.1113, 222.2322, 199.9295, 179.8609, 236.1343, 239.3601, 117.0527, 133.855, 227.449, 199.0618, 221.6606, 198.4444, 268.958, 230.1968, 279.2354, 209.8868, 246.2093, 144.283, 235.4894, 158.3253, 276.4405, 220.0421, 242.6967, 223.0041, 229.6868, 218.9722, 169.9747, 103.7284, 350, 286, 105.411, 145.8168, 88.09406, 118.4609, 268.9583, 183.4774, 292.7487, 204.9949, 254.2572, 179.3698, 268.4352, 222.0295,
 197.3885, 184.6572, 306.4471, 100.4649, 208.8814, 109.9028, 281.511, 224.0781, 268.6527, 242.5565, 299.9685, 258.7563, 185.8235, 126.6677, 251.0485, 218.2776, 288.838, 223.2274, 238.0155, 218.8501, 224.6771, 196.0943, 236.1343, 239.3601, 161.7675, 130.2137, 227.6225, 202.0096, 219.8537, 202.4264, 270.3857, 235.7302, 282.0127, 209.1697, 246.2093, 144.283, 235.4894, 158.3253, 272.5618, 220.7952, 242.0051, 219.6823, 350, 286, 163.161, 109.6009, 276.3441, 286, 98.44312, 145.7027, 106.4861, 107.1698, 268.9583, 183.4774, 292.7487, 204.9949, 258.2055, 183.095, 272.4807, 221.983,
 235.5705, 194.6451, 326.6017, 106.0381, 204.424, 109.4805, 280.1647, 224.1348, 265.6602, 239.2732, 299.677, 259.0157, 190.3947, 129.7107, 255.2387, 217.9515, 288.838, 223.2274, 234.6333, 220.9459, 251.9617, 222.6684, 246.4248, 252.4267, 175.8496, 130.4141, 229.7105, 196.4899, 239.6621, 205.2921, 296.6606, 249.4255, 279.9467, 211.7678, 246.2093, 144.283, 235.4894, 158.3253, 273.1934, 222.0601, 255.3211, 223.0893, 350, 286, 156.2688, 115.653, .5, 286, 88.17788, 146.6516, 100.1294, 113.5436, 277.7119, 182.6529, 296.3775, 204.9761, 276.0387, 189.7598, 277.8745, 221.921,
 308.8496, 204.3292, 322.8952, 115.4341, 202.851, 102.6814, 280.4484, 230.8661, 265.6602, 239.2732, 299.9685, 258.7563, 241.6678, 148.8354, 258.931, 221.1404, 288.838, 223.2274, 233.0233, 222.8799, 254.5882, 222.6978, 262.3369, 266.7772, 169.1211, 129.9369, 223.0162, 193.022, 265.3963, 211.8427, 315.2802, 260.5049, 280.4276, 207.7718, 107.2347, 131.0491, 235.4894, 158.3253, 294.0816, 228.2314, 269.4294, 225.5594, 350, 286, 151.7385, 113.1931, 259.2567, 228.3338, 88.95865, 146.948, 93.66432, 119.1661, 294.7438, 180.1856, 305.4494, 204.9294, 293.3175, 192.8906, 284.6171, 221.8435,
 332.696, 204.317, 320.7632, 109.3224, 200.6162, 97.0152, 283.9294, 234.85, 289.3482, 234.0386, 299.677, 259.0157, 291.6208, 162.4405, 260.9388, 219.9338, 288.838, 223.2274, 233.0233, 222.8799, 254.6324, 218.758, 268.1998, 266.9237, 161.7122, 128.7431, 220.9645, 198.5201, 271.6873, 220.3281, 307.4707, 254.8882, 278.6181, 205.8598, 107.2347, 131.0491, 235.4894, 158.3253, 312.5611, 236.6637, 271.931, 225.3263, 350, 286, 148.292, 112.8252, 242.9612, 210.3322, 77.4771, 150.9191, 89.8523, 117.2452, 303.8139, 180.0454, 313.9352, 208.7172, 293.3175, 192.8906, 296.9427, 219.4138,
 328.7373, 200.3656, 317.5176, 103.5416, 198.5443, 90.94531, 296.7171, 232.8778, 319.9318, 233.6167, 315.6213, 258.0735, 295.8349, 162.7903, 264.8297, 219.3127, 288.838, 223.2274, 233.0233, 222.8799, 258.8999, 223.7075, 270.7942, 266.7407, 161.7122, 128.7431, 221.5216, 207.3589, 268.7613, 220.4744, 307.4707, 254.8882, 279.1239, 206.7358, 107.2347, 131.0491, 235.4894, 158.3253, 303.6982, 233.9948, 271.931, 225.3263, 350, 286, 144.6694, 124.0692, 234.892, 208.5081, 67.20414, 151.8254, 82.44268, 113.4708, 303.8139, 180.0454, 323.0999, 217.6949, 294.6013, 192.8578, 300.9727, 219.3677,
 329.479, 201.9911, 317.5176, 103.5416, 190.7991, 96.45073, 306.2473, 230.5809, 325.5115, 235.7106, 329.9713, 257.2256, 296.3911, 163.6787, 266.2038, 214.1969, 288.838, 223.2274, 229.4794, 223.2037, 277.0879, 237.1133, 273.701, 268.2864, 163.4043, 134.5705, 219.1762, 202.55, 262.9823, 222.23, 307.4707, 254.8882, 276.7531, 208.9827, 107.2347, 131.0491, 235.4894, 158.3253, 294.885, 233.7863, 271.931, 225.3263, 350, 286, 350, .5, 240.0247, 204.5911, 61.33388, 152.3434, 72.87088, 114.3012, 307.4979, 183.6173, 326.6723, 212.2147, 299.7038, 191.4428, 301.0035, 222.0544,
 324.297, 202.9375, 315.0106, 103.5383, 187.479, 117.6438, 305.8306, 229.4254, 325.1607, 235.843, 328.5074, 257.624, 294.262, 164.888, 271.9994, 216.6467, 288.838, 223.2274, 225.9353, 223.5275, 294.0215, 246.56, 276.8531, 269.5187, 158.4912, 139.8319, 219.7699, 203.0323, 262.4913, 221.1661, 306.2783, 260.9665, 277.1576, 212.5039, 107.2347, 131.0491, 235.4894, 158.3253, 293.9815, 239.4447, 271.931, 225.3263, 276.5557, 267.8369, 350, .5, 247.4291, 203.9636, 55.5931, 154.329, 66.48969, 114.8548, 311.1259, 183.5612, 330.1885, 201.2919, 302.2715, 191.3772, 300.9727, 219.3677,
