Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 208.5788, 224.1507, 189.5248, 71.88283, 211.3078, 208.938, 207.7705, 204.5838, 203.6808, 227.1872, 208.198, 218.9619, 205.3519, 193.5302, 176.6489, 189.9366, 222.9637, 213.7053, 245.7392, 224.3214, 197.7553, 202.7702, 172.6232, 166.1735, 187.2124, 194.7536, 190.6612, 163.5674, 225.7487, 181.5584, 208.4804, 189.8467, 226.1154, 169.2814, 117.7501, 201.6793, 252.0445, 232.8581, 251.7653, 248.9572, 164.5401, 182.1164, 179.0262, 174.9097, 225.1519, 157.0446, .5, 286, 207.6156, 167.537, 184.9344, 174.3864, 177.4744, 161.132, 181.1965, 181.0546, 236.6545, 153.8843, 200.1807, 162.1666,
 257.7751, 245.664, 184.4998, 101.7644, 213.9436, 208.8887, 194.6253, 230.9461, 203.5444, 225.0212, 208.5865, 208.8069, 218.452, 226.2899, 176.6489, 189.9366, 220.4652, 220.5327, 243.1433, 219.7014, 213.7173, 228.6381, 174.8053, 165.5455, 186.4619, 195.3328, 190.3989, 159.1273, 230.186, 183.9091, 208.4804, 189.8467, 223.141, 163.6758, 117.7501, 201.6793, 259.8461, 226.0316, 215.911, 263.7327, 164.3103, 179.6323, 179.1678, 176.3148, 224.4908, 159.1922, .5, 286, 209.1381, 168.6703, 199.9137, 181.0927, 174.6324, 199.2937, 190.3237, 186.4039, 211.7942, 145.3873, 202.888, 164.8329,
 296.5358, 261.0128, 189.9947, 101.3328, 214.5855, 200.4956, 183.2846, 258.372, 200.4005, 218.2653, 212.2005, 204.3436, 226.2226, 229.6024, 185.985, 194.0961, 220.4652, 220.5327, 243.7532, 220.8862, 215.8664, 233.0327, 176.1775, 166.9551, 186.4619, 195.3328, 189.6462, 158.3768, 231.7471, 184.1918, 213.758, 187.4889, 221.7169, 161.4589, 117.7501, 201.6793, 257.7545, 219.2424, 177.9226, 268.6657, 185.129, 180.9469, 196.5284, 188.1263, 222.1958, 157.1565, .5, 286, 209.1381, 168.6703, 206.9521, 188.4848, 179.4052, 230.9589, 146.7633, 185.0386, 185.6751, 126.8252, 202.2786, 165.4137,
 292.9231, 259.4696, 196.065, 108.2278, 210.6169, 200.5702, 179.1436, 255.7917, 198.3049, 213.4475, 210.6052, 204.4306, 229.3135, 226.5491, 202.1266, 204.8602, 246.9692, 217.0623, 242.7333, 213.2662, 215.8664, 233.0327, 181.1521, 207.7852, 189.207, 190.8184, 190.208, 167.2527, 234.9756, 180.2387, 209.0262, 183.2187, 224.0601, 161.2065, 117.7501, 201.6793, 255.3167, 219.4175, 176.3165, 260.5497, 217.9092, 195.5031, 212.8129, 195.0665, 222.6822, 153.6096, 335.4095, 286, 209.8681, 169.476, 209.3055, 178.6816, 186.0379, 224.4606, 146.7633, 185.0386, 181.5451, 116.6161, 199.5612, 162.7578,
 289.3106, 257.9264, 196.4965, 113.7228, 207.9713, 200.6199, 179.6956, 251.4254, 197.6684, 213.0394, 210.6052, 204.4306, 229.3135, 226.5491, 209.399, 203.2354, 272.9953, 216.1778, 247.64, 205.8202, 214.7379, 233.8589, 190.656, 259.8369, 189.024, 186.4261, 192.4054, 167.7823, 234.2342, 175.2675, 206.4525, 179.4651, 221.7169, 161.4589, 117.7501, 201.6793, 250.1778, 219.6682, 175.6556, 286, 228.298, 203.7847, 212.4047, 190.8479, 211.9468, 178.1827, 350, 286, 205.1601, 173.455, 216.4331, 175.7821, 186.4369, 216.3347, 146.7633, 185.0386, 182.0269, 110.9455, 198.1409, 156.0566,
 283.6193, 256.856, 193.2259, 117.9184, 206.7976, 208.5818, 179.6956, 251.4254, 184.3318, 211.5011, 213.7958, 204.2566, 229.9205, 224.2415, 209.9574, 196.8494, 276.468, 214.0661, 247.9935, 202.8514, 195.3132, 266.4925, 195.6131, 271.2808, 186.0189, 180.7753, 194.7947, 158.7577, 234.0148, 170.8785, 203.5407, 181.1117, 218.4861, 157.6839, 117.7501, 201.6793, 218.8091, 252.7614, 175.6556, 286, 230.7891, 203.5444, 211.7792, 190.0595, 212.6194, 178.9556, 207.9357, 263.7402, 201.6038, 198.8199, 216.7099, 178.9726, 186.5772, 225.4047, 137.5986, 176.0609, 182.0269, 110.9455, 200.8275, 156.0258,
 283.9443, 256.4883, 188.4042, 111.9114, 204.699, 237.734, 176.8097, 254.9139, 169.5984, 204.7793, 217.5084, 213.6541, 228.372, 221.3857, 207.8561, 197.0135, 276.468, 214.0661, 247.9935, 202.8514, 178.9657, 286, 198.5214, 271.3289, 188.7553, 176.231, 195.5436, 159.5269, 234.5403, 171.497, 186.1366, 176.8712, 210.2535, 165.0644, 117.7501, 201.6793, 182.4478, 286, 172.0265, 260.6268, 230.3985, 204.0209, 211.7792, 190.0595, .5, 238.1902, 186.4554, 265.5889, 204.5582, 221.6753, 213.2426, 176.0589, 190.7812, 231.1302, 159.2759, 166.7651, 182.0269, 110.9455, 203.5143, 155.9951,
 277.0613, 253.0004, 188.4042, 111.9114, 207.7176, 257.5269, 178.1672, 254.8668, 175.2736, 202.5333, 219.1003, 222.177, 222.5055, 220.9496, 207.8561, 197.0135, 274.116, 214.6711, 247.9786, 190.8176, 184.1033, 286, 195.9737, 264.8187, 188.0043, 176.8905, 191.9412, 160.4165, 234.0148, 170.8785, 176.0922, 173.6207, 203.0623, 175.3207, 117.7501, 201.6793, 175.8155, 286, 168.6215, 260.9424, 228.298, 203.7847, 212.2042, 194.2748, 350, 28.36182, 183.9611, 270.1314, 201.8965, 224.8793, 212.4748, 175.161, 172.9135, 223.2708, 168.4033, 172.1144, 213.5933, 139.6865, 204.8268, 153.293,
 274.9206, 246.0781, 182.0928, 94.58176, 209.3113, 256.9752, 195.5308, 246.109, 178.0476, 202.3798, 224.1505, 218.0918, 213.7492, 222.4648, 209.4981, 196.4956, 274.6566, 214.2163, 237.4378, 185, 184.0031, 286, 185.181, 257.6066, 185.0772, 177.0245, 191.2928, 161.1379, 233.0834, 171.5695, 179.864, 174.0936, 202.4466, 175.8933, 117.7501, 201.6793, 175.8155, 286, 199.1078, 256.3998, 228.6906, 203.3019, 215.122, 227.1828, 350, .5, 182.587, 267.6271, 200.4483, 227.3235, 213.632, 170.2333, 169.2668, 223.3275, 169.1929, 171.1575, 253.4632, 177.0276, 196.7669, 153.3853,
 281.7463, 242.1827, 170.0576, 58.66818, 210.3634, 257.4772, 216.5222, 239.6087, 175.2736, 202.5333, 233.7219, 217.5697, 214.2711, 217.3587, 208.9068, 196.9314, 274.6566, 214.2163, 240.3836, 184.099, 181.4481, 286, 171.3171, 261.4001, 187.3448, 176.1452, 157.1198, 136.8133, 233.0834, 171.5695, 179.864, 174.0936, 204.782, 175.6426, 117.7501, 201.6793, 175.8155, 286, 241.8268, 254.1575, 231.1833, 203.0705, 220.1247, 258.7667, 222.6633, 212.2254, 178.3563, 272.0564, 200.0485, 222.9601, 209.2868, 175.4521, 181.477, 222.2038, 185.5503, 176.5165, 262.5944, 180.6282, 179.9472, 151.573,
 282.6953, 245.7005, 167.0754, 44.15903, 208.2673, 257.774, 220.0096, 236.5895, 175.9348, 202.0056, 249.4392, 221.0341, 217.1962, 216.535, 211.0081, 196.7674, 274.3563, 210.5935, 243.962, 183.8799, 178.8791, 286, 163.1042, 274.5351, 212.4242, 210.4888, 112.9373, 117.5988, 233.0834, 171.5695, 176.8748, 174.2336, 205.4055, 175.0683, 117.7501, 201.6793, 167.1168, 286, 254.5329, 261.5652, 233.7919, 204.0854, 225.2063, 257.9791, 211.3789, 212.0361, 172.5051, 271.1174, 199.4908, 218.9904, 204.3627, 184.8658, 176.9321, 222.8339, 169.2396, 180.2294, 264.7932, 173.4688, 174.5221, 144.8968,
 285.8346, 245.1408, 159.8802, 35.83185, 205.0719, 257.5767, 219.6816, 237.1153, 182.1321, 200.7625, 252.8651, 216.5255, 220.5539, 218.914, 213.6016, 202.9072, 262.7697, 241.1762, 247.5405, 183.6609, 175.225, 286, 160.119, 278.8193, 240.047, 266.6568, 108.1331, 121.3288, 232.5517, 170.9515, 175.3802, 174.3034, 204.8272, 174.4451, 117.7501, 201.6793, 163.766, 286, 254.375, 259.8628, 246.488, 228.3988, 225.5675, 258.8507, 203.9082, 211.2973, 171.5569, 265.8791, 200.4201, 222.2893, 200.757, 180.3567, 177.982, 229.5716, 159.4256, 181.2791, 264.2423, 173.807, 177.1576, 138.1591,
 282.6953, 245.7005, 159.9317, 27.12152, 205.0222, 254.931, 220.1353, 240.6628, 179.4348, 202.303, 254.4628, 215.4859, 225.4332, 218.6403, 214.0939, 209.2111, 250.337, 269.9485, 255.1956, 179.1001, 175.225, 286, 154.3272, 278.7001, 246.9567, 285.0405, 111.0794, 121.1431, 232.5517, 170.9515, 185.9823, 176.8029, 204.8272, 174.4451, 117.7501, 201.6793, 209.4832, 279.8072, 253.935, 258.671, 258.2538, 253.6961, 225.2063, 257.9791, 202.377, 210.0536, 171.8469, 260.3322, 218.7618, 225.9907, 200.757, 180.3567, 177.9066, 225.9255, 178.4737, 180.3306, 263.2972, 174.3875, 177.1576, 138.1591,
 287.8535, 250.3198, 169.0971, 26.44965, 205.3017, 255.6928, 219.776, 239.8302, 179.6108, 193.0805, 251.0416, 220.9464, 229.6807, 216.5858, 213.6931, 208.6045, 250.7304, 271.2001, 253.0035, 172.0394, 172.6561, 286, 151.9656, 282.8185, 246.7106, 279.1596, 111.8786, 120.0785, 208.9973, 198.5293, 350, 286, 203.8204, 171.5223, 117.7501, 201.6793, 268.8867, 259.6404, 254.4328, 263.7736, 259.2755, 253.9332, 224.9208, 255.1578, 200.4841, 211.1936, 158.9806, 253.8771, 255.7825, 230.239, 203.6707, 176.8893, 174.7936, 226.8892, 180.2973, 180.3116, 262.7531, 174.7316, 177.1576, 138.1591,
 283.887, 249.1049, 181.7079, 47.64059, 183.9314, 259.2974, 219.253, 234.9294, 186.5189, 192.6997, 251.4439, 219.8031, 231.0705, 214.659, 213.406, 208.5612, 256.2856, 272.5563, 250.4616, 172.7065, 167.5186, 286, 152.0857, 277.0028, 247.9348, 273.2172, 111.8786, 120.0785, 185.7355, 231.959, 350, 286, 191.8969, 159.8495, 117.7501, 201.6793, 286.1004, 258.7965, 251.7363, 253.7343, 259.2755, 253.9332, 221.9568, 254.0327, 194.9124, 211.7731, 142.016, 252.1021, 273.6252, 233.1521, 201.1066, 165.8606, 175.7212, 227.387, 176.5556, 171.2313, 264.1763, 171.2299, 177.1576, 138.1591,
 249.7826, 244.458, 239.5701, 107.902, 165.4365, 260.9683, 219.6345, 235.7579, 182.0537, 196.3915, 253.6032, 218.0464, 230.5054, 211.0272, 213.1613, 205.4186, 261.9894, 275.7148, 250.8503, 174.9802, 164.9499, 286, 152.9388, 275.7744, 247.9348, 273.2172, 115.4988, 120.8646, 187.3448, 234.8119, 236.6311, 174.0781, 179.8443, 147.0098, 117.7501, 201.6793, 286.1004, 258.7965, 251.4044, 250.3325, 259.2755, 253.9332, 200.2431, 264.7811, 188.7896, 214.2658, 136.2879, 252.5951, 273.269, 233.515, 212.4778, 185.7691, 173.8791, 225.6011, 184.8811, 186.46, 263.7035, 167.627, 177.1576, 138.1591,
 225.0205, 242.4238, 278.919, 141.8763, 165.4115, 259.6454, 216.8835, 240.4319, 179.8392, 197.2254, 252.4892, 218.604, 230.4986, 211.3861, 215.0117, 202.1129, 256.0544, 273.0764, 247.1023, 176.504, 164.9499, 286, 149.0878, 281.3045, 248.382, 273.4195, 115.4988, 120.8646, 187.3448, 234.8119, 224.175, 134.4403, 179.4565, 143.5091, 117.7501, 201.6793, 286.4159, 258.4535, 251.4044, 250.3325, 259.4993, 253.576, 165.5661, 276.1762, 188.7896, 214.2658, 136.6328, 253.1203, 275.8262, 232.9023, 235.7734, 231.9671, 175.2681, 230.1259, 203.2666, 209.8581, 263.2646, 173.1037, 186.5925, 142.1177,
 216.6297, 242.2441, 278.7845, 140.0433, 162.7659, 259.6952, 216.7568, 236.3428, 182.0537, 196.3915, 263.6885, 225.4842, 231.6853, 212.7684, 220.168, 200.6576, 254.096, 271.4336, 248.8914, 176.3945, 164.8198, 286, 149.1779, 276.9427, 248.1154, 272.402, 115.4988, 120.8646, 187.3448, 234.8119, 221.6534, 143.5177, 179.4565, 143.5091, 117.7501, 201.6793, 281.2494, 258.6814, 250.8793, 246.059, 259.7259, 253.2201, 149.0975, 282.1851, 186.5548, 212.6423, 133.335, 255.1931, 275.6978, 231.4408, 248.0983, 259.3492, 174.336, 229.6472, 203.2666, 209.8581, 243.4875, 164.8048, 198.0641, 149.3399,
 211.0761, 237.2696, 277.7022, 138.6752, 162.7659, 259.6952, 234.5607, 238.5194, 186.1967, 196.1468, 275.9572, 235.6542, 233.7369, 209.3787, 216.6853, 201.3376, 254.096, 271.4336, 274.0144, 181.2313, 159.6817, 286, 151.5505, 272.8488, 246.9201, 278.3235, 115.0764, 121.7504, 186.1013, 239.2741, 223.6832, 146.3645, 179.4565, 143.5091, 117.7501, 201.6793, 277.4092, 257.4971, 251.5682, 248.1034, 258.4793, 253.3358, 149.334, 282.7597, 185.017, 211.3942, 131.1358, 256.4561, 271.9045, 230.2399, 241.7122, 259.8741, 169.3518, 228.7976, 222.0064, 208.9884, 204.2963, 128.5399, 201.4523, 152.7523,
 219.8495, 236.787, 279.0708, 137.58, 161.3932, 257.0744, 255.2597, 246.0637, 187.0519, 202.3711, 275.0757, 234.8091, 235.3666, 229.9063, 215.0117, 202.1129, 254.096, 271.4336, 297.6663, 187.2083, 157.1127, 286, 145.7884, 271.2816, 246.9201, 278.3235, 111.8786, 120.0785, 186.4842, 198.8831, 220.6826, 146.5184, 181.116, 142.7217, 117.7501, 201.6793, 282.9715, 258.6054, 251.2089, 253.4305, 253.0312, 251.6854, 151.1151, 284.6113, 181.1658, 210.3554, 127.353, 252.8473, 272.2787, 230.6072, 241.7122, 259.8741, 168.829, 227.9375, 221.3902, 207.8568, 183.4352, 111.0751, 200.766, 150.6525,
 220.0425, 240.2964, 279.0708, 137.58, 185.1796, 255.304, 259.6787, 244.8777, 187.2805, 206.5161, 275.9418, 236.4182, 236.3938, 261.6588, 212.715, 205.0906, 257.3817, 267.5168, 297.4835, 183.6258, 157.2434, 286, 139.6841, 276.3806, 248.1154, 272.402, 115.406, 119.3914, 188.5743, 156.2365, 221.513, 151.7345, 182.1931, 141.4045, 117.7501, 201.6793, 285.7629, 251.9111, 243.7297, 259.6666, 213.8407, 259.9951, 151.0302, 285.4382, 175.9835, 210.2268, 130.0668, 247.36, 272.3828, 228.0628, 244.5075, 258.5336, 165.6767, 227.0309, 212.2816, 204.3218, 185.1948, 110.3677, 204.1187, 150.0448,
 224.037, 241.1906, 285.5577, 136.7115, 236.7704, 254.3342, 258.2562, 241.5383, 187.0519, 202.3711, 275.4559, 235.2005, 234.4162, 270.9749, 178.1583, 252.7109, 254.0375, 267.2985, 294.3808, 173.3089, 156.5304, 286, 139.6841, 276.3806, 243.2569, 272.4003, 119.248, 119.645, 192.208, 155.2442, 226.2238, 155.9875, 182.747, 140.7688, 117.7501, 201.6793, 278.8773, 252.2487, 237.424, 265.433, 166.5933, 265.6395, 145.2448, 284.5987, 173.1999, 210.5274, 127.2028, 247.6065, 272.3828, 228.0628, 244.9052, 259.6117, 152.3083, 222.8084, 212.9158, 205.4063, 184.5751, 104.6502, 205.3681, 151.2677,
 225.2101, 238.2522, 285.5577, 136.7115, 258.199, 248.9289, 258.1157, 237.4816, 186.8236, 198.2263, 275.9572, 235.6542, 229.7897, 270.4744, 145.2277, 286, 254.096, 271.4336, 296.9351, 172.8783, 156.5304, 286, 138.8773, 271.7975, 196.7126, 189.1199, 116.3002, 119.8185, 195.807, 154.3781, 226.2238, 155.9875, 185.0902, 140.5164, 117.7501, 201.6793, 279.5996, 252.2151, 234.1333, 270.0501, 156.358, 266.036, 143.2817, 284.9645, 174.5917, 210.3771, 123.975, 247.3813, 272.3828, 228.0628, 247.5598, 256.6615, 153.897, 224.0956, 214.0092, 204.7746, 185.9941, 111.0192, 190.1425, 161.5222,
 219.9461, 238.5417, 278.78, 133.8976, 257.8116, 247.3221, 258.8695, 240.1952, 190.3009, 197.5278, 262.2514, 248.4272, 227.9831, 270.7399, 143.9356, 286, 254.096, 271.4336, 296.9351, 172.8783, 153.9567, 286, 138.9734, 265.981, 128.8711, 110.7042, 116.7337, 127.1879, 197.8785, 152.1519, 225.4145, 150.7885, 196.4747, 142.2796, 117.7501, 201.6793, 274.1574, 245.5858, 234.7347, 270.2685, 157.0726, 266.1816, 147.497, 284.5396, 174.5917, 210.3771, 121.113, 247.6394, 273.2014, 224.631, 240.1228, 257.6201, 159.4513, 231.2675, 199.6007, 206.267, 187.7858, 111.5818, 151.6779, 204.955,
 214.3925, 233.5672, 253.1492, 137.7737, 260.5069, 249.9181, 259.1316, 246.9804, 193.0751, 197.3743, 243.5893, 257.53, 229.7897, 270.4744, 144.9116, 284.3785, 208.6074, 269.9764, 295.1438, 172.9698, 145.4675, 286, 140.1754, 262.4748, 110.2161, 101.787, 124.6234, 185.8835, 199.4366, 151.9887, 222.4885, 152.8296, 247.6907, 146.2294, 117.7501, 201.6793, 273.2194, 250.4288, 239.106, 267.8615, 157.7529, 265.2033, 147.497, 284.5396, 174.5917, 210.3771, 115.131, 245.2935, 276.104, 208.163, 191.0992, 267.391, 159.4513, 231.2675, 209.74, 205.5403, 188.7718, 100.0368, 131.8201, 230.7091,
 217.6123, 228.1101, 194.5229, 146.1074, 260.1981, 248.9504, 258.9743, 242.9093, 193.8056, 196.8223, 245.2243, 261.4478, 231.9978, 270.3633, 144.9116, 284.3785, 161.1605, 266.8764, 293.3526, 173.0611, 134.6893, 286, 140.7547, 262.2232, 116.897, 106.887, 126.2707, 239.0303, 199.5609, 156.4677, 202.938, 155.039, 289.0634, 146.5116, 117.7501, 201.6793, 282.6677, 251.7169, 238.7092, 266.7344, 158.2888, 264.9346, 142.5428, 280.4113, 223.003, 202.3327, 118.9383, 246.5485, 276.9765, 182.1751, 144.419, 272.039, 158.9077, 228.6488, 222.5434, 209.0552, 187.9673, 100.6583, 133.2096, 234.7238,
