Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 161.7941, 140.4461, 170.9878, 127.6723, 181.3905, 193.9433, 172.3686, 185.3326, 145.933, 219.5878, 189.9373, 222.0958, 185.5397, 177.0306, 149.5469, 179.9981, 189.6914, 189.5465, 208.7788, 223.0875, 194.5256, 209.3185, 188.0784, 148.1304, 157.9154, 128.4028, 157.743, 128.4009, 173.1285, 179.5793, 165.6816, 176.1706, 170.5533, 169.015, 184.6724, 192.4236, 169.7651, 110.5779, 163.7564, 151.0285, 187.9381, 180.3187, 181.5591, 171.5406, 184.1299, 164.2219, 151.1529, 185.6311, 163.9645, 171.6119, 162.9346, 181.7948, 167.6776, 167.595, 168.0085, 182.574, 145.7585, 125.8837, 145.9462, 101.08,
 158.8103, 134.7738, 173.224, 133.0372, 181.3905, 193.9433, 172.0134, 173.4781, 145.6971, 215.377, 188.8605, 220.4437, 185.5397, 177.0306, 149.2991, 178.9518, 185.4216, 190.7765, 201.666, 223.9629, 186.2527, 202, 188.0784, 148.1304, 157.9154, 128.4028, 154.8048, 128.5485, 176.028, 179.4117, 166.0651, 159.8759, 169.9874, 173.9406, 182.4082, 192.5478, 174.1524, 114.4868, 163.7564, 151.0285, 183.559, 182.587, 177.3418, 170.6561, 181.14, 166.8224, 156.8301, 186.2279, 140.672, 183.5184, 160.8976, 177.2398, 158.7668, 173.1932, 173.5047, 182.4308, 145.8046, 127.1574, 145.9462, 101.08,
 160.6543, 136.3215, 173.224, 133.0372, 181.3905, 193.9433, 165.6294, 159.8627, 145.685, 212.9386, 188.8605, 220.4437, 187.7499, 176.9403, 148.2344, 179.0261, 181.1688, 192.0493, 200.8322, 223.5388, 175.3836, 191.0345, 188.7496, 148.8602, 157.9154, 128.4028, 149.0021, 130.3127, 176.028, 179.4117, 166.6126, 145.0265, 169.391, 177.4079, 182.4082, 192.5478, 180.212, 111.7028, 168.8165, 150.7366, 186.6211, 181.7734, 173.0163, 169.7152, 180.2843, 166.3065, 160.2483, 186.5233, 131.8874, 184.4043, 162.9346, 181.7948, 158.008, 174.2101, 161.7838, 193.0423, 145.8046, 127.1574, 145.9462, 101.08,
 161.0988, 141.4089, 175.4107, 136.6245, 181.3905, 193.9433, 162.9851, 159.9422, 147.1843, 206.3661, 188.8605, 220.4437, 185.5397, 177.0306, 146.1794, 180.2397, 181.1688, 192.0493, 200.8322, 223.5388, 175.3836, 191.0345, 189.4153, 149.584, 157.9154, 128.4028, 149.8917, 131.0846, 176.7154, 178.7624, 167.2569, 144.2243, 168.4594, 169.7024, 186.537, 192.8591, 185.0423, 102.995, 168.8165, 150.7366, 182.4621, 171.5011, 170.2327, 170.0159, 180.8822, 165.4863, 155.9437, 189.0739, 131.8874, 184.4043, 165.4857, 184.0727, 157.9155, 170.6022, 156.1142, 187.6619, 145.3892, 115.6942, 152.7849, 107.5654,
 161.0988, 141.4089, 175.4107, 136.6245, 164.568, 167.9487, 168.1543, 155.8168, 148.3557, 202.0593, 193.7965, 221.6961, 175.0609, 178.0999, 144.7193, 180.9757, 180.9982, 190.2319, 177.5582, 201.9216, 175.3836, 191.0345, 189.392, 155.3075, 155.0553, 130.0006, 154.1223, 127.7496, 177.2863, 177.9991, 166.4487, 143.5811, 166.8621, 162.6158, 184.2737, 192.9906, 183.6256, 111.5867, 172.1899, 150.5419, 176.0933, 162.7666, 171.3239, 167.0821, 183.595, 168.4025, 153.5586, 187.3583, 135.1109, 187.0371, 163.6928, 181.2674, 157.9155, 170.6022, 163.3774, 177.9669, 145.4234, 103.6924, 175.0924, 144.3073,
 164.0706, 137.735, 172.2077, 130.3209, 163.9983, 168.6821, 170.5599, 147.8046, 147.1843, 206.3661, 194.2237, 220.9353, 168.9636, 177.7083, 147.8221, 179.5011, 181.7835, 191.0986, 149.351, 180.1545, 175.3836, 191.0345, 188.6266, 158.9279, 154.9881, 128.5369, 154.0547, 126.2799, 173.7196, 177.4758, 166.4487, 143.5811, 166.8621, 162.6158, 185.9743, 192.4602, 181.7819, 113.5144, 172.1899, 150.5419, 175.4137, 162.2609, 177.016, 161.5383, 180.4176, 169.798, 159.5988, 197.1417, 129.845, 193.4841, 166.8581, 180.9364, 154.3076, 170.6947, 168.0085, 182.574, 148.7489, 102.8188, 193.2968, 177.1579,
 169.2082, 146.6634, 171.3902, 131.3967, 167.374, 169.1476, 171.3154, 172.9247, 147.1843, 206.3661, 189.2919, 219.6599, 169.0992, 181.0235, 151.2052, 175.6088, 182.2569, 188.3327, 147.0891, 176.5262, 179.8071, 194.4472, 187.9602, 158.2394, 156.9873, 126.3298, 151.183, 127.8849, 174.6093, 182.5252, 166.2507, 140.6365, 166.8621, 162.6158, 192.5743, 197.3544, 184.7185, 101.4976, 169.1085, 155.7967, 176.6437, 162.1306, 182.298, 158.173, 170.1103, 134.9371, 164.1393, 207.4583, 128.9298, 190.082, 172.9728, 187.4777, 153.2621, 169.9198, 164.6324, 184.3831, 170.2355, 132.649, 193.3675, 179.8226,
 169.4304, 159.4838, 172.2077, 130.3209, 166.5011, 164.6027, 174.9537, 205.898, 152.0077, 202.3516, 204.6402, 231.5213, 169.0992, 181.0235, 152.0465, 172.3402, 183.4707, 180.8982, 147.0891, 176.5262, 182.4224, 190.6452, 186.5766, 162.5506, 157.2068, 130.7188, 150.3237, 127.3007, 179.095, 182.1433, 165.9538, 136.2194, 166.8621, 162.6158, 197.463, 202.783, 179.6246, 101.6944, 170.1717, 143.8211, 177.1543, 161.4541, 183.0404, 158.7657, 169.2412, 101.7141, 162.4488, 204.8076, 134.4739, 186.5416, 170.367, 201.1071, 165.908, 167.7795, 168.7648, 178.1161, 193.9465, 153.4711, 193.1908, 173.1607,
 166.0197, 159.7667, 173.0916, 129.4482, 166.5011, 164.6027, 177.7172, 209.7848, 152.0077, 202.3516, 215.2778, 245.3215, 169.4083, 177.112, 151.6241, 172.836, 182.7972, 181.8421, 147.0891, 176.5262, 178.3377, 177.236, 186.5889, 162.4623, 158.0585, 131.4877, 151.7732, 127.0242, 178.8434, 177.7941, 169.7195, 136.7625, 168.9487, 161.8996, 201.8192, 199.0999, 178.7408, 100.6387, 162.6743, 114.6362, 180.5947, 158.6139, 185.8154, 158.4782, 169.7165, 100.7308, 164.255, 203.8599, 128.4688, 185.6934, 171.2381, 201.5845, 165.1218, 168.7694, 203.1044, 192.66, 192.4881, 148.4225, 192.4122, 171.1023,
 161.1949, 142.996, 174.1683, 130.276, 165.7716, 164.0181, 177.5979, 205.8185, 150.2898, 196.8158, 212.0636, 245.5426, 169.5334, 180.4279, 149.5011, 172.984, 183.4707, 180.8982, 149.524, 181.6419, 167.5341, 166.1794, 186.5889, 156.7152, 155.5975, 127.8659, 150.9065, 126.4354, 177.3231, 176.6458, 168.0532, 135.3774, 168.9487, 161.8996, 201.4863, 193.405, 179.6246, 101.6944, 161.6408, 100.9906, 191.6075, 181.118, 188.5905, 158.1908, 169.2412, 101.7141, 166.2616, 203.1642, 129.7305, 186.9946, 171.5493, 204.7248, 165.0096, 165.144, 230.9675, 206.6011, 191.2144, 148.4687, 193.8096, 173.722,
 160.4878, 134.4693, 170.3733, 130.4458, 163.6976, 163.3788, 174.1989, 202.4163, 150.2898, 196.8158, 212.391, 244.874, 169.0992, 181.0235, 146.9617, 173.7861, 185.2914, 180.7466, 147.5663, 180.3844, 163.6361, 162.2119, 186.5889, 156.7152, 154.1344, 127.9391, 150.9065, 126.4354, 180.998, 177.053, 166.6889, 135.4926, 166.0887, 161.9693, 202.2364, 191.2377, 179.6246, 101.6944, 164.3078, 101.9197, 350, 286, 186.6281, 152.7845, 169.2412, 101.7141, 167.2526, 203.8142, 132.9685, 189.6371, 172.0222, 209.9728, 171.4098, 165.7733, 232.9905, 213.8818, 191.8387, 147.8612, 187.2429, 176.5522,
 152.8363, 156.4482, 154.5947, 127.0339, 166.8152, 176.6058, 174.7152, 197.9653, 148.3557, 202.0593, 216.5638, 249.8007, 169.4083, 177.112, 149.0766, 196.7064, 185.2914, 180.7466, 145.784, 172.3353, 163.6361, 162.2119, 188.0256, 152.4051, 153.3298, 111.8459, 152.5113, 124.6676, 177.905, 175.8812, 168.9403, 147.1242, 166.0887, 161.9693, 202.2364, 191.2377, 180.447, 100.5725, 160.9345, 102.1144, 350, 286, 195.3582, 148.3668, 168.7678, 102.6895, 171.1717, 204.7737, 130.0282, 189.9349, 173.7418, 210.8499, 152.3768, 167.3492, 233.4859, 209.5784, 191.8387, 147.8612, 176.694, 179.4873,
 139.07, 182.6347, 148.8564, 127.4516, 179.3461, 192.1785, 171.3154, 172.9247, 147.7969, 202.5874, 216.5638, 249.8007, 169.4083, 177.112, 157.3724, 224.7021, 182.6362, 180.0231, 152.0006, 172.5553, 162.3935, 159.6339, 188.0256, 146.6582, 148.2093, 97.43535, 141.8044, 116.2436, 178.7597, 176.3445, 170.8781, 165.4682, 166.019, 159.1093, 197.6773, 191.4746, 177.1009, 102.4111, 160.9345, 102.1144, 350, 236.0628, 186.4186, 170.2996, 161.898, 131.7313, 169.1415, 205.4572, 141.2944, 192.6862, 170.6738, 220.1897, 146.2173, 168.3536, 233.3715, 204.0808, 191.1684, 147.1949, 174.0392, 179.5575,
 137.9722, 182.0305, 155.6513, 119.5818, 183.7695, 199.8153, 165.2715, 147.9637, 147.7969, 202.5874, 216.8707, 254.603, 169.4083, 177.112, 164.7435, 225.024, 184.4553, 179.8621, 156.2287, 170.9949, 161.7941, 159.0414, 188.0256, 146.6582, 151.2816, 100.215, 131.3456, 113.7249, 179.3386, 175.5923, 175.1059, 173.2219, 169.5377, 155.4252, 198.2019, 191.8835, 177.1009, 102.4111, 165.4248, 102.6447, 181.3914, 135.5364, 172.8093, 187.1898, 163.324, 175.8486, 165.5468, 205.318, 150.1519, 191.7854, 162.0421, 238.1708, 155.2344, 168.0761, 236.416, 204.6259, 191.8387, 147.8612, 174.0392, 179.5575,
 138.9281, 173.3612, 164.8167, 118.91, 184.4417, 199.3109, 165.2715, 147.9637, 147.7969, 202.5874, 217.8348, 254.2124, 169.9202, 176.6221, 168.5494, 221.2828, 185.2914, 180.7466, 131.3863, 136.9409, 163.6361, 162.2119, 188.6972, 147.3882, 154.2807, 101.5318, 128.4548, 115.3254, 176.5937, 178.6489, 175.697, 172.4395, 169.4684, 152.5767, 198.723, 192.2901, 180.712, 107.3971, 160.5486, 138.441, 178.5766, 138.9197, 175.9244, 177.038, 170.6652, 192.5428, 164.9982, 204.7109, 150.7593, 189.3208, 161.5279, 245.3508, 158.5149, 162.5266, 249.6539, 199.4416, 194.5529, 152.8742, 176.7992, 183.4695,
 140.6741, 172.9189, 169.5185, 119.6471, 184.4417, 199.3109, 162.6272, 148.0431, 147.7969, 202.5874, 216.5638, 249.8007, 169.4273, 176.1103, 172.2247, 220.6956, 183.4707, 180.8982, 102.5523, 107.9975, 163.6361, 162.2119, 188.6972, 147.3882, 154.2077, 100.0687, 124.8354, 111.941, 175.987, 180.9903, 169.9996, 174.4013, 157.2877, 146.4749, 196.4581, 192.407, 175.5935, 107.5959, 151.6317, 215.7893, 178.5766, 138.9197, 173.0553, 157.0391, 170.6652, 192.5428, 162.4712, 207.8043, 151.3548, 195.2014, 164.7015, 243.9361, 158.4214, 158.9002, 263.061, 198.627, 191.5836, 158.6582, 176.2234, 186.668,
 137.8773, 172.4029, 162.9356, 93.24683, 185.8665, 208.4026, 162.6272, 148.0431, 147.7969, 202.5874, 222.6598, 244.5891, 168.9186, 176.6031, 175.0631, 221.5452, 181.6699, 169.1086, 102.9295, 106.8257, 166.1582, 164.8087, 188.6972, 147.3882, 151.9818, 94.9415, 125.5021, 115.4494, 174.4988, 165.7459, 171.472, 174.3023, 150.2294, 148.0651, 199.5282, 173.4412, 171.9824, 102.6099, 150.2843, 258.1618, 180.6471, 140.5852, 170.9509, 137.5544, 170.9201, 193.8857, 159.1236, 207.5052, 155.1812, 197.24, 162.7224, 243.6536, 157.638, 159.7785, 258.9558, 206.496, 184.1261, 164.0298, 174.9706, 189.3476,
 137.2241, 173.5108, 160.0276, 78.71655, 187.5087, 217.645, 162.6272, 148.0431, 147.7969, 202.5874, 219.4585, 250.2266, 164.7367, 170.6467, 170.8025, 221.8301, 185.8982, 144.0293, 110.0778, 105.9414, 165.0115, 161.041, 188.6972, 153.1118, 149.9814, 83.29973, 119.9688, 124.556, 173.8222, 154.1006, 172.06, 173.5014, 150.2294, 148.0651, 203.95, 140.7513, 179.1536, 105.973, 157.2002, 261.2139, 183.0621, 145.9283, 170.6503, 134.7707, 171.6232, 196.7409, 164.9982, 204.7109, 154.881, 194.2875, 158.0119, 244.1204, 155.2344, 168.0761, 261.6157, 216.8953, 180.4897, 169.2631, 175.0403, 191.9924,
 135.728, 156.4714, 160.5651, 86.04886, 187.5087, 217.645, 163.2779, 147.3094, 150.3154, 191.3978, 213.388, 255.4643, 161.1287, 163.0345, 167.3385, 225.5774, 184.5327, 127.6431, 117.4472, 106.8442, 161.808, 157.7615, 188.6972, 153.1118, 155.1661, 77.83684, 92.53498, 125.325, 173.9913, 157.0119, 171.373, 172.83, 151.545, 143.7752, 205.0317, 128.8556, 181.2808, 92.87033, 165.6422, 260.808, 183.0621, 145.9283, 166.3405, 140.1206, 177.2687, 197.04, 164.3955, 205.2595, 152.2287, 197.5403, 159.349, 243.2401, 151.7386, 171.7939, 261.0146, 215.5618, 183.2216, 174.2655, 174.9706, 189.3476,
 145.2096, 111.7288, 163.3387, 98.74605, 187.5087, 217.645, 163.2779, 147.3094, 156.05, 173.9652, 220.1266, 250.4425, 161.0035, 159.7184, 166.2275, 226.4826, 188.1741, 127.3396, 119.4082, 104.1908, 168.8293, 157.1675, 188.0256, 152.4051, 154.7618, 77.64479, 71.39576, 115.9491, 174.77, 157.6662, 170.7072, 173.5165, 154.485, 147.962, 205.0317, 128.8556, 183.0143, 67.63361, 164.4769, 255.4468, 180.0247, 146.8659, 169.5611, 144.0096, 189.143, 194.6023, 164.1407, 205.4541, 153.4204, 200.9332, 161.7253, 251.0025, 153.3537, 173.3043, 242.7885, 216.034, 187.0426, 174.1272, 178.2669, 188.7439,
 149.366, 91.89091, 160.21, 106.3471, 187.261, 216.6133, 160.7261, 148.7675, 153.2429, 174.1223, 225.5526, 250.3923, 160.4602, 159.2383, 166.8131, 226.7424, 195.6086, 128.5534, 117.0051, 103.27, 176.0217, 142.533, 186.5889, 156.7152, 149.0861, 82.3244, 72.41006, 112.364, 174.77, 157.6662, 170.7072, 173.5165, 154.485, 147.962, 208.5997, 128.6914, 185.4827, 54.241, 165.8858, 265.8733, 176.1878, 145.9904, 173.2782, 145.7531, 194.9607, 192.6354, 165.683, 206.7242, 152.5289, 200.4928, 160.9331, 259.0817, 165.8732, 167.632, 220.8699, 214.778, 187.0426, 174.1272, 177.6154, 189.278,
 148.5092, 102.2141, 156.5438, 106.6159, 187.261, 216.6133, 161.9555, 147.3442, 147.8643, 178.6475, 225.5526, 250.3923, 160.5958, 162.5535, 174.8242, 229.5781, 195.6086, 128.5534, 117.4472, 106.8442, 182.5197, 132.3031, 187.2662, 157.4045, 149.0861, 82.3244, 73.81977, 117.5906, 173.2059, 156.3526, 171.373, 172.83, 151.545, 143.7752, 211.3326, 127.8701, 186.2114, 52.12592, 166.3728, 276.0037, 177.008, 147.795, 170.5032, 146.0405, 195.4663, 195.3115, 165.2813, 207.521, 152.5289, 200.4928, 153.0124, 259.8738, 170.2891, 161.1676, 212.1288, 205.1541, 187.5736, 173.5076, 178.1451, 189.9291,
 152.7604, 91.61073, 156.5438, 106.6159, 187.261, 216.6133, 162.6272, 148.0431, 150.6715, 178.4904, 222.0862, 255.1428, 164.8804, 159.0576, 178.3654, 226.4457, 195.6086, 128.5534, 117.4472, 106.8442, 185.0889, 132.3218, 184.4045, 157.4045, 155.8887, 79.71286, 74.76126, 119.3203, 172.5357, 157.0964, 171.373, 172.83, 147.3924, 148.1336, 207.9255, 128.0575, 185.6152, 57.65329, 166.3728, 276.0037, 176.3295, 147.2315, 173.7094, 149.9156, 195.4663, 195.3115, 161.0662, 207.946, 152.3788, 199.0166, 149.8441, 260.1906, 171.2124, 163.9122, 211.4263, 202.2558, 186.8119, 167.7586, 179.6994, 192.6909,
 149.141, 80.46388, 156.5438, 106.6159, 187.261, 216.6133, 156.5335, 165.4294, 149.8272, 177.9445, 218.2596, 260.5689, 166.3634, 155.0885, 173.6393, 224.0907, 195.6086, 128.5534, 117.0051, 103.27, 185.0702, 134.891, 185.8354, 153.1118, 154.8296, 79.11459, 144.8308, 117.8675, 169.6244, 157.2656, 164.6918, 161.4473, 144.5553, 148.2023, 204.9768, 127.5604, 180.3642, 54.4397, 166.0901, 275.2248, 174.7883, 150.5023, 178.9229, 159.2214, 193.4267, 195.1809, 168.5051, 197.2606, 151.7786, 198.4398, 150.0542, 259.246, 171.2124, 163.9122, 220.4922, 200.1971, 188.4547, 177.902, 180.2184, 193.3526,
 152.1189, 90.68736, 157.6459, 107.6794, 186.1819, 217.69, 149.1973, 185.4997, 151.8393, 174.2011, 223.0559, 260.2185, 160.9618, 158.6131, 168.1173, 221.2589, 191.8155, 127.0362, 118.5956, 97.02521, 182.501, 134.8722, 190.7299, 178.2072, 153.763, 79.36198, 228.3666, 122.3371, 169.7089, 158.7212, 159.681, 152.9101, 148.7079, 143.8437, 204.9768, 127.5604, 178.923, 61.33069, 165.8, 274.449, 177.5023, 152.7117, 179.657, 159.8557, 189.9074, 198.6312, 197.7077, 170.9798, 155.4564, 185.2799, 150.0542, 259.246, 162.1706, 158.8371, 220.4922, 200.1971, 188.7779, 186.8178, 180.2184, 193.3526,
 152.9419, 98.29662, 150.6415, 101.5197, 186.8676, 217.2555, 149.3167, 189.466, 154.6465, 174.0438, 227.5018, 255.0718, 160.5958, 162.5535, 156.011, 199.6659, 192.2707, 132.4982, 127.2901, 103.9657, 179.9506, 132.2843, 193.4637, 209.698, 148.3838, 80.43967, 241.1046, 129.6374, 169.7089, 158.7212, 160.5967, 156.5726, 157.2877, 146.4749, 205.5916, 127.0467, 187.3876, 59.29318, 162.4266, 274.6436, 190.8821, 155.6459, 178.1448, 158.568, 190.4169, 201.3171, 209.2747, 158.5057, 159.5616, 173.577, 152.0937, 263.8513, 164.0851, 162.3884, 216.8942, 202.1141, 189.3046, 187.4801, 180.8845, 192.8341,
