Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 147.9576, 137.9411, 181.9841, 140.7629, 131.9617, 171.1273, 129.5924, 177.5905, 160.0782, 203.1702, 236.2893, 237.8227, 185.506, 173.7592, 170.4098, 144.2698, 190.5404, 201.1848, 188.497, 202.3264, 188.7839, 193.2977, 175.0427, 165.2655, 182.1338, 172.7189, 108.6049, 147.069, 1.25, 286, 173.5791, 132.0557, 171.2811, 174.4982, 1.25, 286, 143.7348, 163.838, 174.0201, 197.2005, 188.2341, 172.8757, 167.8063, 153.9954, 134.7869, 151.2587, 116.8341, 174.2251, 170.907, 166.4045, 145.2243, 147.0814, 135.9243, 201.212, 171.4516, 137.6333, 118.7848, 107.3047, 95.61314, 230.1574,
 143.5757, 137.5888, 181.9841, 140.7629, 131.9617, 171.1273, 129.6613, 177.3068, 143.4943, 197.8206, 255.7397, 233.6984, 183.1942, 173.8057, 166.2081, 145.6247, 186.7296, 199.7286, 165.6367, 198.9817, 188.1533, 195.3727, 140.0467, 153.1118, 144.8614, 161.5376, 107.8331, 146.6618, 1.25, 286, 174.3336, 131.2437, 171.3537, 177.4175, 1.25, 286, 137.1339, 151.1483, 172.9359, 192.8066, 177.1848, 173.8892, 164.5898, 156.3948, 350, .5, 118.1615, 168.928, 167.8375, 165.2656, 147.4969, 146.1974, 130.193, 188.2204, 174.3187, 143.9577, 118.7848, 107.3047, 107.801, 145.1618,
 140.0236, 136.1663, 176.4914, 141.1466, 131.4335, 178.3051, 130.3761, 186.024, 123.3412, 190.3099, 258.8163, 231.8887, 182.1258, 173.9987, 158.9445, 149.3314, 184.3535, 200.8434, 144.5968, 190.9149, 185.1282, 193.3727, 111.2082, 138.4866, 120.8297, 151.106, 103.3478, 145.4329, 182.2476, 161.6651, 171.5037, 132.9367, 191.5943, 200.8034, 1.25, 286, 129.4774, 152.1053, 172.644, 187.7465, 156.2393, 164.6927, 164.5898, 156.3948, 350, .5, 118.1893, 165.4929, 167.6791, 163.81, 145.2243, 147.0814, 123.4011, 178.5769, 172.455, 142.1248, 119.2694, 98.78548, 107.4146, 145.8538,
 136.7543, 138.1546, 167.0681, 136.3257, 130.2523, 174.4273, 133.7328, 181.1697, 120.5205, 190.4458, 252.5545, 233.9156, 181.5758, 174.5017, 129.5337, 164.6748, 188.9046, 203.18, 144.5968, 190.9149, 156.9673, 184.0717, 111.4289, 140.2338, 124.0344, 152.1694, 105.1237, 145.0563, 184.8339, 155.6294, 170.7572, 133.7599, 235.7915, 243, 1.25, 286, 127.97, 157.29, 172.3509, 193.71, 143.3772, 161.1026, 163.9993, 157.2044, 350, .5, 111.695, 171.6661, 166.9398, 164.4811, 142.7922, 148.1055, 127.4797, 180.4082, 168.7391, 140.4835, 119.2694, 98.78548, 106.406, 144.3968,
 136.8957, 139.8598, 166.6357, 131.0128, 131.2636, 165.0948, 132.0863, 172.2021, 118.5418, 190.0701, 247.8543, 231.5638, 181.6689, 174.5605, 101.9112, 167.5918, 188.5453, 199.5489, 142.0977, 185.8065, 132.6805, 178.4017, 114.2906, 140.2338, 127.5808, 154.2001, 104.0501, 144.352, 184.8339, 155.6294, 167.8178, 133.9946, 261.4657, 261.6165, 1.25, 286, 350, 286, 172.115, 199.6726, 144.2356, 163.0068, 164.5898, 156.3948, 350, .5, 111.0335, 171.3197, 167.3754, 168.8374, 141.9288, 147.5549, 126.7681, 181.5878, 161.4508, 140.7101, 119.2694, 98.78548, 106.2849, 140.4005,
 135.9233, 129.3344, 170.2615, 130.731, 132.5234, 170.272, 129.2066, 180.8077, 116.561, 189.7104, 250.9505, 230.4188, 182.5026, 170.022, 99.1317, 165.3404, 188.5453, 199.5489, 142.902, 186.4289, 133.168, 177.8692, 114.2906, 140.2338, 127.5808, 154.2001, 105.0559, 149.7585, 183.3526, 154.2941, 162.0567, 135.9334, 262.9193, 261.5805, 1.25, 286, 350, 286, 171.4347, 189.5645, 141.7653, 163.2608, 163.9993, 157.2044, 154.7799, 186.2499, 113.8067, 170.0413, 165.8145, 167.647, 139.0992, 149.274, 123.0503, 178.0921, 159.535, 138.7946, 119.2694, 98.78548, 105.8299, 138.4588,
 133.4013, 119.1794, 167.8399, 135.4018, 132.5234, 170.272, 129.2066, 180.8077, 119.3794, 189.5519, 250.9505, 230.4188, 182.3661, 166.6963, 97.4369, 164.6813, 187.089, 203.3597, 145.3767, 191.5533, 132.6805, 178.4017, 117.1524, 141.6646, 126.0908, 153.2342, 105.2955, 154.1638, 184.0964, 154.9643, 148.0463, 134.898, 264.5726, 258.264, 1.25, 286, .5, 286, 171.4347, 189.5645, 135.8382, 160.6029, 169.8482, 153.0795, 153.052, 169.0289, 163.3567, 164.2731, 165.9543, 162.4303, 138.7774, 147.8829, 124.6689, 182.9183, 160.7992, 148.8523, 119.2694, 98.78548, 114.0353, 132.1656,
 128.6601, 123.3721, 164.1956, 135.6865, 131.4889, 171.7286, 129.2066, 180.8077, 125.0502, 188.8684, 209.3116, 235.0895, 182.5026, 170.022, 98.24116, 165.1172, 186.5451, 204.2818, 145.6068, 193.338, 132.5896, 181.2354, 117.1524, 141.6646, 129.0141, 153.0637, 105.2955, 154.1638, 183.3526, 154.2941, 135.4861, 136.5756, 266.0855, 257.4228, 1.25, 286, .5, 286, 171.4403, 193.1269, 170.5702, 158.4026, 200.6469, 152.7348, 151.5626, 178.8703, 211.3828, 156.6202, 166.2472, 165.3466, 138.7774, 147.8829, 124.6689, 182.9183, 168.9341, 147.7166, 119.2694, 98.78548, 121.2666, 125.7345,
 131.0726, 131.7575, 167.8399, 135.4018, 114.1564, 180.162, 129.7657, 181.274, 154.4496, 200.9183, 165.7131, 235.0601, 182.1258, 173.9987, 99.56719, 164.5388, 186.9093, 201.5441, 142.0371, 193.7981, 132.6037, 179.9509, 114.2906, 140.2338, 126.7584, 152.2516, 147.7704, 147.324, 184.0287, 153.5495, 135.7207, 139.515, 264.2648, 257.1835, 1.25, 286, 282.8765, 249.3555, 172.644, 187.7465, 212.9636, 157.938, 209.0387, 173.7292, 150.9063, 178.3603, 222.3518, 154.8214, 161.8953, 173.9832, 148.1516, 153.943, 129.9339, 175.5898, 139.5729, 146.6479, 110.4874, 91.87769, 121.2666, 125.7345,
 131.0726, 131.7575, 171.1142, 141.5307, 96.69549, 187.8818, 123.0493, 177.4809, 188.2887, 208.296, 162.8548, 240.1139, 179.1769, 170.1584, 101.9112, 167.5918, 185.9782, 198.8408, 140.1266, 187.5024, 131.3613, 176.0833, 117.1524, 141.6646, 125.9715, 151.3472, 216.2392, 138.0339, 182.6408, 155.0489, 133.491, 138.7696, 264.2405, 253.489, 1.25, 286, 270, 195.301, 152.8967, 184.8212, 216.4263, 155.0977, 203.3405, 186.9183, 147.8983, 172.5458, 222.2053, 155.8489, 156.8989, 180.5741, 160.6163, 159.9134, 136.4532, 178.373, 104.8108, 149.3865, 110.4874, 91.87769, 60.64943, 210.0938,
 131.6257, 130.7579, 172.007, 128.6323, 96.73556, 189.2089, 101.5616, 185.609, 187.5692, 208.8081, 162.8548, 240.1139, 159.6262, 165.9139, 101.9112, 167.5918, 185.6004, 195.2135, 137.6988, 185.3081, 132.6619, 179.6814, 117.1524, 141.6646, 128.8976, 151.201, 243.3933, 132.9374, 183.311, 154.3047, 133.2686, 135.8284, 268.5537, 254.1681, 1.25, 286, 264.5549, 188.7303, 113.2205, 184.4055, 213.7089, 152.8711, 221.2325, 160.6357, 148.944, 175.8104, 220.3841, 155.3303, 155.5312, 181.9779, 161.5536, 160.5727, 203.2331, 202.7018, 107.0059, 148.9701, 107.6518, 84.30081, 119.763, 130.8059,
 131.0726, 131.7575, 171.2008, 129.7147, 96.9601, 184.6831, 86.70455, 192.3512, 189.7131, 204.5638, 166.1847, 241.4841, 134.074, 163.6377, 101.9694, 163.8846, 185.6004, 195.2135, 138.4981, 185.9053, 132.5688, 186.0801, 117.1524, 141.6646, 131.8236, 151.0547, 242.427, 133.7912, 184.2664, 157.9366, 136.2097, 135.606, 214.3445, 215.2435, 1.25, 286, 259.4938, 200.0269, 93.38258, 184.8703, 211.7936, 153.6733, 221.9678, 134.5768, 148.6503, 178.0756, 219.8146, 155.9644, 152.0281, 184.6977, 159.3417, 161.5382, 266.298, 223.3362, 107.0436, 150.7932, 107.6518, 84.30081, 120.2676, 132.7098,
 131.0726, 131.7575, 171.2008, 129.7147, 96.49518, 181.2464, 89.39285, 193.5835, 189.7131, 204.5638, 165.7395, 240.7623, 121.9634, 165.2397, 104.0225, 165.756, 185.9782, 198.8408, 142.5054, 189.0019, 131.8273, 181.7037, 114.2906, 140.2338, 131.4624, 157.8635, 244.1095, 138.107, 185.0016, 158.5287, 133.2686, 135.8284, 152.5412, 176.2099, 1.25, 286, 254.0836, 207.5534, 92.0855, 184.2595, 212.4728, 152.9938, 215.2847, 131.585, 149.8216, 176.2943, 219.2508, 156.6019, 154.9538, 184.3903, 160.6163, 159.9134, 264.1001, 226.4799, 105.7047, 148.0738, 101.8268, 90.05377, 138.8704, 135.9343,
 149.69, 128.4964, 169.3583, 104.3147, 97.0164, 180.2638, 85.85526, 191.3746, 190.8482, 198.8773, 162.8548, 240.1139, 121.9634, 165.2397, 135.2738, 168.8257, 185.9782, 198.8408, 138.8723, 183.3193, 131.3822, 179.6628, 114.2906, 140.2338, 128.5377, 158.0219, 244.0572, 146.1593, 184.7501, 154.1797, 130.3274, 136.0509, 145.9924, 169.7728, 1.25, 286, 251.1158, 228.6837, 91.47867, 185.5657, 212.4728, 152.9938, 215.8596, 137.135, 149.1562, 175.7925, 216.7775, 158.465, 162.4218, 185.0849, 157.448, 160.2302, 258.6965, 228.4057, 111.5888, 150.1272, 101.8268, 90.05377, 159.0684, 143.3988,
 165.7535, 115.1449, 163.5206, 99.26659, 97.62196, 174.5708, 83.21104, 191.4542, 189.2411, 194.7304, 164.6964, 243.2081, 119.2805, 166.0851, 177.4781, 175.3762, 185.6004, 195.2135, 138.8723, 183.3193, 130.5429, 181.685, 117.1524, 141.6646, 128.1416, 150.71, 245.948, 140.6221, 185.6555, 157.7984, 130.661, 140.4626, 149.4935, 163.3086, 127.9068, 156.9735, 257.5539, 255.711, 94.63338, 191.7482, 210.0007, 153.2393, 216.2907, 141.2975, 151.0005, 174.5356, 209.9401, 163.1122, 174.715, 191.0066, 177.8836, 156.5867, 267.6526, 222.7778, 113.9713, 149.1478, 103.939, 98.06557, 158.6005, 150.8152,
 174.2802, 114.4378, 162.6276, 112.0983, 95.46652, 179.3949, 84.83179, 190.8966, 189.2411, 194.7304, 164.6964, 243.2081, 119.2805, 166.0851, 189.3401, 176.6507, 185.6004, 195.2135, 145.3767, 191.5533, 130.5429, 181.685, 122.876, 145.9573, 130.3053, 150.0551, 245.8682, 139.1535, 184.3501, 159.3313, 130.661, 140.4626, 154.2799, 162.4558, 127.9068, 156.9735, 266.0775, 255.2972, 94.22806, 192.4254, 207.774, 155.9568, 209.2095, 140.6287, 181.834, 168.5613, 179.1729, 171.7124, 186.6728, 192.7515, 199.9035, 152.7847, 267.6526, 222.7778, 111.5888, 150.1272, 103.939, 98.06557, 158.6005, 150.8152,
 177.6908, 114.1549, 158.4438, 118.6212, 97.69852, 182.9619, 89.01511, 191.6096, 190.3006, 198.1474, 162.1492, 240.5587, 123.6996, 165.8906, 189.1072, 173.4579, 185.6004, 195.2135, 144.282, 197.1376, 130.4867, 185.5381, 160.0793, 154.5427, 132.0248, 151.229, 244.131, 147.6283, 179.4792, 163.32, 130.661, 140.4626, 154.2799, 162.4558, 127.9068, 156.9735, 268.7044, 268.4292, 90.49911, 187.5762, 210.2462, 155.7113, 205.047, 141.0598, 220.8434, 157.8112, 152.8567, 177.2559, 192.3587, 190.7077, 203.3887, 155.6362, 258.5095, 219.3374, 112.5128, 150.6797, 106.4864, 97.97336, 158.0271, 151.4945,
 177.6908, 114.1549, 158.4438, 118.6212, 97.21815, 179.5341, 88.53925, 192.6172, 350, 51.70618, 162.1492, 240.5587, 123.505, 161.4715, 189.4086, 169.7507, 187.1319, 196.9902, 141.5098, 194.9574, 130.4867, 185.5381, 191.5589, 158.8354, 151.6443, 149.3341, 243.4128, 142.4771, 178.5275, 159.6695, 130.661, 140.4626, 154.3159, 163.9096, 127.9068, 156.9735, 268.9688, 268.0085, 90.88483, 186.8768, 210.0007, 153.2393, 200.072, 147.1848, 226.1903, 150.631, 148.3322, 178.691, 199.5437, 195.3296, 202.2797, 160.547, 267.5779, 219.1505, 110.3548, 151.0754, 106.4864, 97.97336, 158.8996, 156.0952,
 174.2802, 114.4378, 182.816, 126.0109, 93.56696, 179.1029, 88.53925, 192.6172, 350, .5, 165.4636, 241.9239, 133.9837, 161.4275, 190.0769, 165.4872, 186.55, 197.913, 142.5755, 189.3713, 130.5804, 179.1161, 190.2336, 161.791, 191.1275, 150.2893, 242.5874, 141.5046, 191.6285, 158.9085, 127.0203, 141.6885, 154.352, 165.3632, 127.9068, 156.9735, 271.6684, 258.0472, 92.19186, 187.4617, 208.0866, 152.9146, 190.9344, 153.7408, 225.4373, 150.2255, 149.7657, 180.0571, 207.3071, 198.9837, 197.2104, 157.8539, 226.0096, 195.2806, 118.3442, 162.1124, 103.939, 98.06557, 186.7036, 156.5822,
 174.2802, 114.4378, 219.9535, 132.4695, 93.80093, 179.9993, 88.53925, 192.6172, 346.2661, 286, 163.2808, 234.0468, 171.6916, 163.2068, 190.0769, 165.4872, 186.55, 197.913, 140.8722, 187.4021, 130.5804, 179.1161, 188.0256, 168.2092, 213.0546, 150.658, 242.829, 145.9284, 210.8905, 163.6319, 127.7199, 140.685, 156.0847, 169.5245, 127.9068, 156.9735, 271.9835, 257.639, 91.23161, 191.9794, 206.5381, 156.0795, 184.731, 155.0655, 225.6171, 151.5987, 154.5328, 183.1623, 198.2985, 188.7113, 196.7352, 153.1015, 178.5779, 170.9817, 162.1212, 162.7183, 103.939, 98.06557, 213.1855, 157.1091,
 174.2802, 114.4378, 231.5988, 132.6289, 93.84098, 181.3265, 125.5982, 192.826, 197.6977, 188.5289, 159.3953, 234.7485, 200.3784, 160.9271, 195.0774, 168.8512, 207.7977, 190.3104, 141.8223, 183.6741, 112.9225, 180.2683, 190.899, 162.4623, 215.1935, 149.6638, 246.8479, 143.0736, 218.0843, 161.7533, 129.9595, 141.4538, 161.887, 170.8245, 127.9068, 156.9735, 269.818, 261.9506, 93.22221, 202.6963, 204.3115, 158.7971, 185.3843, 154.3157, 228.9851, 150.6645, 153.1608, 180.0264, 158.2668, 173.6894, 195.8428, 154.0408, 169.556, 171.1668, 190.4424, 158.8669, 161.9011, 113.8207, 212.6383, 156.4873,
 170.8695, 114.7205, 230.8954, 131.6717, 100.4764, 181.1262, 168.3986, 187.0455, 189.2873, 214.3439, 161.6815, 244.1823, 200.3784, 160.9271, 199.4805, 170.6965, 234.492, 182.1688, 145.0296, 186.1358, 91.20701, 176.1914, 191.5589, 158.8354, 216.8185, 146.625, 246.8479, 143.0736, 218.0843, 161.7533, 127.7199, 140.685, 182.9361, 172.4475, 127.9068, 156.9735, 248.0373, 235.6681, 90.88244, 210.0895, 202.83, 156.4477, 184.731, 155.0655, 229.7811, 151.4703, 154.0788, 181.8768, 132.4763, 167.5246, 204.4096, 152.3152, 169.556, 171.1668, 186.782, 159.0194, 161.9011, 113.8207, 208.0096, 153.3179,
 170.8695, 114.7205, 230.8954, 131.6717, 137.2015, 183.4894, 171.0527, 186.9654, 184.9706, 223.0954, 159.8784, 243.5617, 200.3784, 160.9271, 197.062, 173.4729, 249.7172, 180.1228, 147.5126, 191.2201, 88.64731, 176.1634, 190.2336, 161.791, 213.642, 142.3793, 225.789, 149.0826, 219.6802, 161.885, 124.7787, 140.9075, 200.9207, 174.1925, 127.9068, 156.9735, 186.7085, 173.805, 82.41344, 210.6214, 202.1833, 157.1117, 184.731, 155.0655, 231.6837, 153.5216, 156.561, 180.022, 132.7108, 168.7142, 211.157, 156.4034, 169.556, 171.1668, 182.9082, 155.46, 193.6007, 124.6955, 205.3454, 153.3986,
 170.8695, 114.7205, 229.7952, 130.5615, 164.8574, 181.2922, 170.55, 191.474, 185.4988, 204.7661, 160.23, 241.5803, 210.2337, 158.3104, 196.2069, 176.8809, 253.5224, 181.5994, 150.4218, 193.7631, 91.20701, 176.1914, 188.0256, 168.2092, 212.2891, 147.0314, 196.4886, 153.688, 213.6797, 165.0203, 125.0012, 143.8487, 199.5054, 175.8662, 127.9068, 156.9735, 153.3012, 149.7038, 79.60323, 211.1764, 203.0754, 158.9198, 184.5884, 153.6834, 229.522, 155.2018, 181.2206, 176.9006, 131.2527, 168.8607, 211.8554, 155.6973, 164.1429, 171.2778, 185.5248, 150.7788, 193.6007, 124.6955, 206.6627, 157.4429,
