Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 199.1317, 132.3005, 179.398, 83.73579, 157.6247, 183.5695, 189.2804, 162.6025, 152.2522, 196.5356, 184.9073, 202.6323, 191.1492, 186.5711, 182.395, 189.6614, 231.0985, 215.895, 214.7728, 197.8555, 207.6026, 234.1927, 169.1732, 149.3109, 190.1242, 160.8651, 189.5465, 144.2481, 174.7459, 159.2502, 169.9407, 183.7189, 193.2328, 166.9938, 184.2162, 235.3608, 181.2075, 180.8678, 192.0298, 172.3125, 189.9557, 164.2559, 164.0954, 175.652, 182.2546, 184.0625, 172.7676, 183.0455, 186.0338, 157.6095, 189.1503, 167.6222, 175.8103, 168.424, 189.1049, 169.4002, 23.40672, 93.57208, 168.4434, 149.6747,
 197.3506, 132.6383, 179.398, 83.73579, 158.7151, 184.6954, 185.0025, 171.5537, 152.2522, 196.5356, 184.9073, 202.6323, 193.1513, 183.1964, 182.6367, 192.7856, 231.0985, 215.895, 213.2782, 196.2171, 204.4112, 233.8226, 170.6655, 147.8378, 190.2719, 165.2786, 191.0128, 145.6851, 173.2138, 157.8975, 169.9407, 183.7189, 193.2328, 166.9938, 184.2162, 235.3608, 180.3742, 192.9482, 192.18, 164.6084, 189.9557, 164.2559, 164.0954, 175.652, 156.2956, 176.1799, 160.3356, 209.1755, 185.2101, 156.976, 194.6006, 175.1516, 178.6148, 172.7862, 189.1511, 171.0546, 23.40672, 93.57208, 167.7545, 149.0422,
 201.3095, 137.6973, 180.729, 84.57088, 156.9131, 185.476, 187.7044, 171.429, 149.4699, 196.7122, 184.6462, 197.8466, 196.4115, 183.0247, 182.395, 189.6614, 226.8441, 215.6782, 207.6513, 192.6662, 199.1182, 233.7828, 172.3755, 139.0816, 190.2719, 165.2786, 191.0128, 145.6851, 173.3762, 160.8591, 170.6314, 183.0716, 193.2328, 166.9938, 184.2162, 235.3608, 171.8345, 193.5731, 195.2064, 159.1946, 189.9557, 164.2559, 164.0954, 175.652, 110.2922, 153.0342, 161.0482, 208.1343, 181.6311, 157.9979, 190.6664, 174.6304, 169.593, 172.9712, 185.5223, 171.0733, 23.40672, 93.57208, 167.6921, 144.9817,
 200.4207, 138.5406, 180.729, 84.57088, 156.8262, 182.8715, 189.3375, 163.9539, 148.9185, 197.2591, 186.0675, 194.569, 194.3343, 182.0899, 182.0316, 190.1991, 219.3777, 212.6805, 208.116, 190.4545, 199.1481, 229.8131, 171.5362, 144.1914, 189.4588, 161.5727, 186.0066, 148.2558, 177.6561, 157.6538, 170.6314, 183.0716, 193.2328, 166.9938, 184.2162, 235.3608, 164.503, 187.2412, 193.4916, 159.3291, 187.4452, 164.4908, 163.278, 175.1217, 89.57736, 136.9241, 156.5606, 244.5465, 183.2282, 159.336, 187.637, 176.5057, 166.0948, 175.0323, 185.569, 180.1452, 23.40672, 93.57208, 167.6921, 144.9817,
 196.7652, 125.31, 178.1469, 79.59654, 158.5606, 179.4853, 189.3375, 163.9539, 148.9185, 197.2591, 186.0675, 194.569, 189.3616, 182.9522, 179.3914, 194.7277, 224.3324, 213.9937, 208.116, 190.4545, 201.0696, 230.9718, 170.7959, 143.4047, 190.1242, 160.8651, 181.5326, 147.0129, 176.5468, 151.0282, 170.3985, 178.5514, 193.2328, 166.9938, 184.2162, 235.3608, 174.7507, 186.4914, 193.4916, 159.3291, 185.5499, 164.005, 162.5922, 168.0629, 90.71989, 137.5683, .5, 286, 185.4565, 159.8385, 189.8675, 174.011, 175.1143, 172.9854, 187.5918, 180.236, 23.40672, 93.57208, 169.0961, 146.2511,
 202.6997, 132.0092, 180.1916, 77.23857, 159.7089, 174.2364, 188.6813, 163.2609, 148.9185, 197.2591, 182.7899, 193.1478, 187.354, 186.3377, 179.8241, 195.2246, 223.9625, 216.4775, 206.0622, 186.9917, 203.7162, 234.9417, 173.1802, 138.3483, 189.4162, 160.194, 181.0813, 152.2515, 176.5468, 151.0282, 169.7099, 179.2179, 193.2328, 166.9938, 184.2162, 235.3608, 183.2902, 185.8666, 193.588, 160.9146, 183.4002, 161.0263, 168.6108, 186.0044, 95.11667, 138.5167, 350, 286, 183.7382, 157.0439, 193.4921, 178.5018, 182.3672, 172.7986, 188.3598, 171.9087, 23.40672, 93.57208, 168.4434, 149.6747,
 202.8453, 133.7933, 180.729, 84.57088, 160.3858, 172.3232, 188.6813, 163.2609, 149.8461, 195.5925, 182.7899, 193.1478, 189.6508, 191.5924, 182.8719, 193.9282, 221.8871, 213.0551, 206.0622, 186.9917, 205.5946, 231.3286, 171.5362, 144.1914, 189.4034, 160.1019, 181.797, 151.4717, 173.584, 151.1783, 170.5117, 182.9087, 193.2328, 166.9938, 184.2162, 235.3608, 178.2914, 187.9494, 193.895, 164.4739, 183.4002, 161.0263, 175.2353, 239.5146, 100.7721, 137.8959, 350, 286, 183.7382, 157.0439, 190.3041, 178.793, 178.7408, 172.892, 184.7689, 175.5746, 23.40672, 93.57208, 167.7545, 149.0422,
 197.4458, 136.1735, 178.8228, 76.40926, 160.5594, 177.5322, 184.8155, 167.5008, 149.2967, 195.0377, 185.5157, 195.3616, 195.0326, 190.236, 180.868, 195.1405, 229.2788, 208.2274, 207.1151, 191.2188, 204.2763, 231.3286, 171.5362, 144.1914, 189.4034, 160.1019, 188.9544, 148.0825, 173.4339, 148.2154, 171.2076, 182.2606, 193.2328, 166.9938, 184.2162, 235.3608, 179.0217, 188.7631, 195.2041, 160.9559, 184.9061, 163.4069, 154.9788, 265.7095, 103.755, 138.9994, 350, 286, 185.2601, 156.9045, 186.0642, 175.1217, 168.8316, 173.9325, 184.7689, 175.5746, 23.40672, 93.57208, 167.6921, 144.9817,
 197.874, 141.4722, 178.8228, 76.40926, 161.0114, 174.1978, 182.1135, 167.6256, 148.8035, 186.7192, 185.5157, 195.3616, 195.3291, 187.5528, 179.3271, 195.6545, 230.119, 203.9473, 207.1151, 191.2188, 201.9824, 234.7172, 173.9252, 137.5808, 189.5696, 164.5142, 204.9085, 131.4984, 176.2308, 145.1292, 171.1365, 180.7532, 207.8508, 145.0045, 184.2162, 235.3608, 184.1489, 188.413, 194.0628, 156.6646, 183.0634, 164.1755, 145.1765, 238.16, 103.1175, 140.0862, 167.1173, 215.7122, 185.5311, 159.8375, 186.3696, 178.3071, 173.3499, 180.1147, 187.4973, 171.118, 23.40672, 93.57208, 164.9849, 145.0234,
 197.4458, 136.1735, 180.729, 84.57088, 161.0114, 174.1978, 185.2832, 164.1255, 149.3403, 181.928, 186.0675, 194.569, 191.6096, 187.1362, 177.2454, 195.8218, 226.53, 204.2233, 200.2239, 189.6807, 201.6395, 226.0552, 173.9252, 137.5808, 191.743, 165.2293, 218.99, 120.258, 175.688, 148.8504, 171.1711, 179.3919, 207.8508, 145.0045, 184.2162, 235.3608, 182.0897, 183.4023, 197.1619, 164.2466, 182.3992, 163.6594, 167.5706, 204.6318, 103.4446, 136.1717, 160.3782, 194.1893, 181.1319, 160.2441, 186.9706, 177.4902, 180.4932, 176.3578, 186.5456, 171.9273, 23.40672, 93.57208, 164.9849, 145.0234,
 193.9134, 136.4591, 189.8944, 83.89912, 161.1659, 179.408, 185.2832, 164.1255, 149.0502, 190.8784, 186.0675, 194.569, 189.1234, 191.2004, 176.9945, 192.6991, 226.9441, 209.6069, 202.2992, 193.1031, 197.6844, 222.1002, 170.9698, 137.4938, 190.8261, 161.5307, 216.2294, 123.39, 175.159, 152.5828, 170.4761, 180.0581, 207.8508, 145.0045, 184.2162, 235.3608, 178.6715, 183.6358, 195.2617, 172.0247, 182.3992, 163.6594, 183.3131, 177.3651, 103.4446, 136.1717, 158.0684, 193.83, 182.9692, 156.4008, 187.4926, 174.9189, 181.326, 171.9391, 186.5456, 171.9273, 23.40672, 93.57208, 167.6921, 144.9817,
 193.9134, 136.4591, 189.8944, 83.89912, 161.0886, 176.8029, 185.4547, 168.1797, 148.7433, 194.4876, 186.0675, 194.569, 186.4941, 190.7558, 176.9945, 192.6991, 225.4257, 213.3339, 202.916, 192.2858, 199.0028, 231.3286, 170.237, 138.2621, 189.4034, 160.1019, 214.3574, 127.3613, 175.159, 152.5828, 171.7656, 178.5789, 207.8508, 145.0045, 184.2162, 235.3608, 178.6715, 183.6358, 194.4331, 171.3337, 183.7013, 164.7655, 185.6486, 155.9038, 104.8585, 136.0165, 160.3782, 194.1893, 183.6581, 155.5737, 187.4926, 174.9189, 178.0364, 180.9171, 186.5456, 171.9273, 23.40672, 93.57208, 167.6921, 144.9817,
 188.1865, 131.5885, 212.1181, 101.4383, 162.2754, 172.8567, 186.8279, 166.8959, 149.2932, 193.9298, 185.5157, 195.3616, 185.9441, 191.2042, 175.1636, 195.9891, 230.2571, 205.7418, 201.4038, 195.9933, 201.9774, 236.0355, 173.1802, 138.3483, 189.4034, 160.1019, 214.9417, 122.032, 175.159, 152.5828, 171.5503, 174.0374, 207.8508, 145.0045, 184.2162, 235.3608, 178.0414, 184.5335, 195.1315, 170.5038, 183.0634, 164.1755, 183.6995, 150.3625, 105.962, 133.0337, 163.7769, 199.7728, 184.3073, 154.8038, 187.4926, 174.9189, 176.4445, 182.6012, 186.5831, 175.5558, 23.40672, 93.57208, 167.6921, 144.9817,
 195.7093, 134.3758, 223.645, 83.9467, 162.2754, 172.8567, 191.3924, 163.2401, 148.7433, 194.4876, 183.5808, 199.4471, 185.2535, 186.3117, 177.2454, 195.8218, 229.981, 202.1527, 198.6916, 199.0042, 197.0662, 232.7954, 173.2233, 136.8768, 189.4034, 160.1019, 214.5046, 114.6315, 175.8492, 151.7996, 172.3592, 174.6526, 207.8508, 145.0045, 184.2162, 235.3608, 178.4164, 189.6573, 194.164, 167.9038, 184.3124, 164.0502, 179.0822, 154.3639, 105.8068, 131.6198, 166.0508, 204.0766, 185.2601, 156.9045, 184.6074, 178.3811, 175.405, 178.2862, 186.5831, 175.5558, 23.40672, 93.57208, 167.6921, 144.9817,
 200.3289, 135.0143, 222.7436, 49.00183, 162.2754, 172.8567, 189.3375, 163.9539, 138.7088, 211.8178, 180.3936, 199.6499, 185.4294, 181.4233, 176.9945, 192.6991, 231.1039, 201.4262, 199.9679, 191.7293, 198.4229, 228.3252, 172.3171, 141.9704, 190.1242, 160.8651, 215.0876, 109.2258, 171.4234, 152.0228, 171.7656, 178.5789, 207.8508, 145.0045, 184.2162, 235.3608, 181.4574, 184.2836, 194.9953, 168.6113, 186.1595, 163.2806, 172.7496, 162.1063, 105.8068, 131.6198, 166.3174, 206.9855, 185.5311, 159.8375, 184.6074, 178.3811, 174.4655, 177.5527, 187.4973, 171.118, 23.40672, 93.57208, 164.9849, 145.0234,
 194.5626, 130.0679, 226.4068, 48.71417, 160.3619, 171.1603, 189.3375, 163.9539, 129.9725, 227.6747, 182.3268, 195.55, 190.1197, 187.7151, 176.9945, 192.6991, 228.1865, 202.2908, 199.9679, 191.7293, 201.8144, 227.1866, 169.2313, 146.3166, 190.8261, 161.5307, 214.6808, 117.2946, 168.7705, 158.0724, 170.8518, 174.7237, 207.8508, 145.0045, 184.2162, 235.3608, 180.8341, 185.1702, 189.5847, 167.4369, 157.8257, 158.5373, 173.4749, 162.7302, 102.9791, 131.9301, 163.4085, 207.2521, 185.2601, 156.9045, 187.4926, 174.9189, 174.4655, 177.5527, 183.8879, 174.803, 23.40672, 93.57208, 163.0201, 145.7478,
 191.8859, 131.2676, 225.3535, 50.24185, 158.9732, 173.6932, 191.3924, 163.2401, 129.9725, 227.6747, 183.5808, 199.4471, 195.8504, 189.6574, 181.409, 195.4872, 229.4156, 210.0128, 197.2384, 197.1081, 199.1281, 232.4596, 166.4497, 140.319, 189.4588, 161.5727, 216.4151, 126.3362, 171.6466, 156.4484, 170.1589, 175.4039, 207.8508, 145.0045, 184.2162, 235.3608, 175.0006, 189.9073, 188.7501, 164.8774, 121.8448, 153.298, 173.0633, 158.4948, 98.58235, 130.9818, 158.4887, 204.9194, 183.6581, 155.5737, 184.3189, 175.2074, 174.4655, 177.5527, 177.5119, 175.6493, 23.40672, 93.57208, 165.758, 148.4031,
 190.9917, 130.3412, 216.3848, 52.77597, 159.1288, 178.9228, 190.0724, 161.9327, 132.744, 227.4994, 183.8849, 204.2278, 196.4115, 183.0247, 182.4807, 196.1754, 230.8074, 212.327, 198.1828, 196.3683, 198.7734, 233.0377, 168.0577, 135.9292, 188.7995, 162.2856, 217.2185, 125.7141, 174.3739, 151.874, 169.7099, 179.2179, 207.8508, 145.0045, 184.2162, 235.3608, 172.9177, 184.9085, 198.0591, 163.3866, 111.817, 154.308, 176.0239, 159.6322, 117.0833, 156.1382, 158.4362, 206.0845, 179.6653, 160.3797, 183.4914, 174.5932, 174.5776, 181.178, 174.7697, 174.8975, 23.40672, 93.57208, 168.4755, 149.7102,
 190.1094, 131.4028, 216.3848, 52.77597, 159.8632, 179.4467, 187.3496, 162.0593, 138.8038, 226.7228, 183.5808, 199.4471, 193.6224, 183.7672, 176.9945, 192.6991, 225.164, 209.1958, 199.3138, 200.5305, 198.7932, 227.7445, 168.0577, 135.9292, 188.0809, 161.6269, 218.0768, 124.8172, 175.0654, 151.1033, 170.3001, 178.4058, 207.8508, 145.0045, 184.2162, 235.3608, 183.5403, 189.2824, 195.7204, 167.9628, 111.817, 154.308, 176.2983, 162.4558, 152.6873, 188.6184, 159.565, 200.4064, 179.9365, 163.3126, 187.4073, 182.2721, 180.9261, 181.7267, 179.3261, 175.6306, 23.40672, 93.57208, 168.4134, 145.6651,
 189.235, 132.4532, 214.0387, 50.41434, 160.4361, 178.8839, 183.2655, 162.2493, 141.5863, 226.5461, 181.683, 194.7679, 193.6224, 183.7672, 174.9126, 192.8664, 221.3046, 205.919, 198.6916, 199.0042, 198.4229, 228.3252, 171.0131, 136.0161, 188.7995, 162.2856, 218.7305, 121.2406, 153.1255, 141.1133, 168.8143, 177.1222, 207.8508, 145.0045, 184.2162, 235.3608, 186.7917, 201.9691, 194.4331, 171.3337, 111.817, 154.308, 173.1222, 166.2623, 171.9997, 200.1921, 160.3782, 194.1893, 185.5311, 159.8375, 194.9479, 194.442, 182.7297, 181.6711, 188.3598, 171.9087, 23.40672, 93.57208, 168.4134, 145.6651,
 189.235, 132.4532, 214.0387, 50.41434, 161.0114, 174.1978, 187.9576, 161.3904, 138.8038, 226.7228, 182.2326, 193.9556, 194.7095, 183.7134, 179.9539, 197.0363, 224.5815, 202.0597, 196.3943, 191.9846, 197.0996, 224.3553, 173.9687, 136.1031, 188.7995, 162.2856, 218.6493, 119.7598, 126.0505, 132.1257, 168.5814, 172.602, 207.8508, 145.0045, 184.2162, 235.3608, 181.1976, 195.4828, 197.4594, 165.9199, 112.468, 154.6425, 172.4417, 159.2315, 172.4296, 199.4099, 158.0684, 193.83, 186.1634, 159.077, 198.8638, 202.1209, 178.2031, 181.0659, 188.3598, 171.9087, 23.40672, 93.57208, 165.7168, 145.7064,
 190.9917, 130.3412, 215.4845, 59.06381, 161.6446, 170.9776, 187.9576, 161.3904, 139.6729, 227.0612, 186.0675, 194.569, 190.8842, 184.3422, 184.5316, 195.2363, 225.9613, 204.9198, 194.2395, 194.4336, 195.7763, 228.3252, 171.7518, 136.8337, 188.7995, 162.2856, 217.7271, 118.8969, 121.6247, 132.3487, 168.5814, 172.602, 207.8508, 145.0045, 184.2162, 235.3608, 175.5004, 196.739, 194.0296, 166.1888, 112.468, 154.6425, 171.6515, 158.632, 174.1437, 202.0905, 154.4619, 199.9106, 185.7749, 154.6742, 200.749, 205.1633, 179.1228, 181.7822, 187.4973, 171.118, 23.40672, 93.57208, 165.7168, 145.7064,
 191.8859, 131.2676, 209.315, 60.02463, 160.5161, 176.23, 181.9264, 163.5726, 139.6729, 227.0612, 186.0675, 194.569, 189.8346, 183.5129, 185.2431, 196.4518, 226.2556, 208.5059, 192.5093, 193.2236, 195.7763, 233.6184, 169.405, 140.4058, 189.512, 162.939, 217.7271, 118.8969, 121.6247, 132.3487, 167.9882, 176.5222, 207.8508, 145.0045, 184.2162, 235.3608, 180.6241, 196.3641, 195.829, 169.4954, 110.5635, 154.4343, 172.3374, 165.691, 174.1437, 202.0905, 161.5921, 208.7548, 183.3869, 152.6406, 200.6034, 203.5693, 179.1228, 181.7822, 186.5456, 171.9273, 23.40672, 93.57208, 168.4134, 145.6651,
 192.7704, 132.1853, 208.5484, 50.87421, 158.4835, 176.8801, 184.6283, 163.4479, 139.6729, 227.0612, 186.0675, 194.569, 189.8919, 187.8053, 181.1581, 192.3645, 226.2556, 208.5059, 192.5093, 193.2236, 197.3163, 228.4741, 171.3378, 150.1009, 188.7995, 162.2856, 216.3344, 120.4644, 120.4102, 134.1953, 167.9882, 176.5222, 207.8508, 145.0045, 184.2162, 235.3608, 177.4207, 185.4366, 198.1422, 164.9316, 110.4875, 157.581, 172.3374, 165.691, 171.9997, 200.1921, 166.7429, 206.1694, 184.9889, 153.9716, 201.2378, 204.4246, 184.533, 181.6156, 187.5352, 174.7652, 23.40672, 93.57208, 168.4134, 145.6651,
 194.0681, 136.4619, 208.5484, 50.87421, 158.3677, 172.9724, 189.3375, 163.9539, 142.4444, 226.8859, 184.6462, 197.8466, 189.8919, 187.8053, 180.2458, 194.271, 222.0003, 206.9885, 192.5093, 193.2236, 200.3212, 228.6919, 171.1887, 156.0132, 188.7995, 162.2856, 216.4382, 112.449, 118.9012, 138.8923, 167.9882, 176.5222, 207.8508, 145.0045, 184.2162, 235.3608, 176.7289, 180.3343, 193.2887, 168.7445, 110.816, 156.9412, 172.0631, 162.8674, 178.2394, 200.2267, 167.601, 205.8646, 185.3957, 158.3709, 200.749, 205.1633, 185.4156, 182.3266, 189.1979, 180.1265, 23.40672, 93.57208, 168.4755, 149.7102,
 198.6516, 137.1149, 201.228, 51.4874, 161.0886, 176.8029, 185.2832, 164.1255, 155.5296, 235.7975, 184.3924, 203.4279, 190.2532, 182.9859, 181.4926, 196.5281, 219.8119, 209.6327, 194.8628, 195.6858, 204.0665, 233.0576, 171.3378, 150.1009, 188.0809, 161.6269, 205.8609, 83.49136, 118.9012, 138.8923, 174.041, 176.2092, 197.7083, 144.4114, 184.2162, 235.3608, 184.8076, 172.9144, 190.8302, 171.5782, 112.468, 154.6425, 171.6515, 158.632, 182.2992, 185.6531, 163.4498, 202.0575, 185.3957, 158.3709, 200.749, 205.1633, 180.0329, 182.4914, 185.5316, 172.8877, 23.40672, 93.57208, 168.4755, 149.7102,
