Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 174.9911, 154.7298, 194.5746, 60.98672, 140.1603, 150.1441, 137.7689, 153.8969, 118.1795, 176.4753, 184.1241, 188.275, 187.5267, 169.2283, 174.9141, 189.5365, 203.0139, 192.4684, 191.7738, 184.2583, 182.6576, 184.353, 169.5932, 170.3723, 199.3504, 214.6086, 133.7446, 127.3884, 180.8501, 178.5521, 176.8306, 169.7456, 189.7107, 149.5794, 181.8567, 172.3836, 184.3304, 182.6178, 172.9441, 176.2991, 170.609, 165.3174, 198.8276, 160.1394, 350, .5, .5, 286, 142.1111, 192.5138, 168.45, 194.25, 175.7667, 172.159, 173.9768, 184.758, 112.1061, 75.07166, 172.9566, 128.7208,
 174.9911, 154.7298, 198.0888, 58.89713, 140.316, 151.3447, 131.0461, 158.1462, 123.3556, 178.1654, 161.4135, 211.9138, 187.5267, 169.2283, 172.4463, 190.2647, 197.7715, 196.3674, 188.4819, 188.1387, 178.804, 184.3108, 171.8119, 172.6131, 201.115, 225.1109, 130.4253, 126.2333, 181.3464, 173.5119, 179.8172, 169.5803, 188.2894, 147.3375, 181.8567, 172.3836, 186.9867, 186.823, 172.4511, 171.2207, 173.9549, 168.104, 192.924, 157.8957, 199.0316, 143.5865, .5, 286, 142.1111, 192.5138, 152.0624, 217.6461, 176.5744, 173.055, 173.9768, 184.758, 109.3516, 68.72876, 168.0621, 122.7433,
 174.9911, 154.7298, 249.9486, 66.11566, 143.6291, 148.0763, 124.8962, 206.9263, 125.9504, 168.6831, 136.0086, 251.087, 188.6068, 170.1653, 172.2002, 187.1127, 192.3426, 196.6473, 142.7727, 181.0585, 178.1708, 183.7839, 171.6356, 175.5885, 201.9268, 224.6523, 124.0355, 128.6846, 181.1269, 169.1228, 177.4374, 165.9665, 188.4863, 149.6678, 260.7032, 169.1948, 181.5469, 181.9398, 174.4115, 166.8115, 171.3919, 168.3939, 191.094, 153.8222, 189.1777, 136.8927, 350, 286, 139.1902, 192.7827, 145.2877, 219.2144, 163.343, 194.2382, 164.8496, 179.4088, 107.6932, 55.93045, 135.7168, 101.6874,
 174.9911, 154.7298, 298.6975, 73.84529, 144.8554, 147.925, 126.9235, 243.2214, 125.3753, 169.6111, 128.8413, 260.0905, 189.5631, 166.813, 172.6794, 186.6561, 178.7438, 196.6804, 101.56, 162.7784, 176.9969, 184.9342, 170.3018, 169.7428, 194.1477, 194.8718, 121.0908, 128.8826, 177.4238, 170.042, 171.3764, 166.3712, 229.7324, 151.7114, 260.7032, 169.1948, 179.4555, 175.1506, 173.9626, 161.6996, 167.1171, 169.3512, 191.094, 153.8222, 184.6589, 140.9723, 350, 286, 136.8717, 193.5636, 144.8295, 214.4364, 156.1629, 201.6451, 164.8496, 179.4088, 106.2223, 49.55011, 107.6405, 78.22249,
 174.9911, 154.7298, 295.0531, 74.12999, 148.3607, 149.909, 126.9235, 243.2214, 107.5267, 217.841, 130.4366, 260.0034, 189.5631, 166.813, 172.7713, 187.4849, 179.4887, 193.681, 93.79931, 156.1947, 176.9969, 184.9342, 170.3018, 169.7428, 174.5658, 156.2285, 120.6467, 129.7381, 174.6979, 174.567, 148.4651, 160.1226, 276.0832, 151.4572, 265.1409, 167.4562, 173.9229, 168.5471, 170.3156, 168.0634, 165.5529, 165.835, 187.9605, 157.6433, 183.4114, 142.4642, 149.0533, 272.0861, 133.9487, 193.8204, 144.2309, 215.0018, 156.1913, 203.4685, 132.5299, 212.4017, 103.6176, 48.34149, 108.5886, 79.15839,
 174.9911, 154.7298, 286.0845, 76.66396, 149.7039, 149.8936, 127.1473, 239.6094, 103.0743, 250.0614, 131.1993, 255.4835, 188.0685, 169.6983, 164.0082, 185.07, 186.6339, 191.4982, 92.30051, 159.9279, 176.9969, 184.9342, 155.7625, 169.4424, 162.1817, 140.6111, 115.684, 114.4561, 174.1414, 178.1429, 134.5518, 153.3742, 283.136, 150.6948, 265.1409, 167.4562, 137.4057, 147.0267, 149.4129, 164.8495, 163.9469, 162.2186, 167.1799, 178.1923, 185.5552, 142.9506, 150.1025, 235.627, 134.5451, 194.3257, 144.2309, 215.0018, 152.6011, 207.172, 132.5299, 212.4017, 103.6176, 48.34149, 103.2153, 79.21991,
 174.9911, 154.7298, 286.0845, 76.66396, 142.3268, 150.7832, 127.1473, 239.6094, 106.9779, 252.9332, 129.4581, 254.0913, 183.1426, 170.5324, 136.1383, 173.8255, 185.6825, 186.9677, 92.30051, 159.9279, 176.9969, 184.9342, 137.8575, 163.9251, 157.0555, 141.6422, 110.7721, 107.3913, 173.4201, 176.0009, 134.5518, 153.3742, 284.7511, 149.0995, 265.6223, 167.1037, 106.9614, 124.3622, 137.2919, 162.2852, 161.185, 165.573, 144.4995, 193.1613, 185.4606, 141.5517, 150.9455, 238.0952, 134.5451, 194.3257, 145.8986, 225.5851, 147.1309, 207.257, 109.244, 241.6728, 103.6176, 48.34149, 100.9235, 78.86566,
 174.9911, 154.7298, 284.8225, 77.1189, 114.7391, 160.5305, 124.7671, 240.1527, 109.6872, 249.293, 129.8193, 254.6527, 147.3851, 165.4491, 113.4452, 162.284, 186.3541, 186.0694, 86.62708, 156.7831, 177.5196, 184.2967, 134.3026, 163.3044, 154.1283, 141.7764, 111.6241, 106.3188, 172.9849, 167.259, 127.0536, 153.7908, 281.402, 147.9013, 265.6223, 167.1037, 106.6889, 137.6626, 131.0565, 160.7665, 126.5503, 170.1535, 141.2789, 189.215, 180.8017, 137.8345, .5, 286, 131.154, 195.5388, 142.0471, 242.4103, 144.1458, 211.6915, 87.45447, 240.0829, 168.3883, 43.62778, 99.16992, 77.92273,
 174.9911, 154.7298, 285.6573, 71.1974, 93.53185, 168.8518, 123.3084, 236.0936, 102.2939, 248.6177, 126.442, 251.6523, 114.8053, 156.8942, 109.7632, 159.8707, 137.6896, 185.3568, 90.89426, 159.1866, 177.5196, 184.2967, 134.9616, 163.8655, 152.6648, 141.8435, 107.4315, 101.7, 175.8989, 167.1139, 124.0543, 153.9574, 279.0433, 148.1571, 265.3336, 164.809, 107.1528, 146.2651, 124.9475, 160.2488, 93.07009, 170.3102, 141.1004, 192.9264, 179.195, 136.5388, .5, 286, 131.154, 195.5388, 135.7451, 247.2005, 144.1458, 211.6915, 87.47316, 241.8972, 245.2948, 30.27798, 99.12377, 73.89259,
 174.9911, 154.7298, 286.5543, 65.27988, 96.11711, 163.4793, 122.9464, 235.6303, 96.91968, 251.6855, 123.4314, 259.0908, 112.393, 152.5591, 109.5358, 156.7158, 91.7872, 181.8719, 92.30051, 159.9279, 180.0887, 184.3249, 134.9616, 163.8655, 153.5301, 142.5692, 100.0698, 102.1948, 175.4944, 173.8044, 124.0543, 153.9574, 279.3272, 139.7738, 265.3336, 164.809, 107.1301, 127.8049, 125.654, 159.0731, 90.57897, 170.5504, 138.5736, 196.0198, 178.2864, 140.9778, 350, 286, 131.6476, 194.946, 136.5826, 245.766, 143.5408, 210.9605, 87.47316, 241.8972, 259.8394, 30.93353, 100.4363, 71.19066,
 174.9911, 154.7298, 287.0861, 72.57443, 101.3079, 154.0674, 122.5809, 235.17, 99.53063, 248.77, 123.4895, 260.8711, 113.027, 149.7566, 111.1076, 156.2727, 86.35834, 182.1516, 96.46799, 138.768, 179.566, 184.953, 134.9616, 163.8655, 153.5301, 142.5692, 100.0698, 102.1948, 173.4201, 176.0009, 127.8161, 154.2893, 280.9463, 121.6998, 265.6851, 165.2977, 105.854, 122.1783, 125.2051, 153.9612, 88.08785, 170.7906, 158.9415, 186.8698, 178.081, 139.5475, 350, 286, 124.8548, 197.0479, 137.5932, 246.0354, 143.5408, 210.9605, 82.42554, 239.6886, 262.4064, 30.85864, 100.0795, 72.91545,
 174.9911, 154.7298, 285.6573, 71.1974, 103.9335, 151.3609, 132.4097, 216.7812, 99.68293, 251.5332, 123.3473, 253.4352, 108.7746, 146.0565, 110.5552, 148.9148, 81.43295, 185.2078, 98.14011, 115.0425, 176.9969, 184.9342, 129.1996, 162.2984, 151.6036, 150.6921, 101.0336, 102.5493, 174.4216, 170.0852, 127.0536, 153.7908, 280.912, 108.1243, 265.6851, 165.2977, 99.36495, 116.8707, 125.654, 159.0731, 85.47662, 169.7853, 217.8018, 165.3235, 178.9024, 140.162, 350, 286, 127.1547, 200.3086, 138.1753, 245.6133, 197.8743, 186.4061, 69.31206, 240.27, 259.6145, 23.23206, 96.06972, 75.63304,
 174.9911, 154.7298, 285.575, 68.37985, 104.2178, 152.4051, 137.2417, 178.5128, 97.30044, 258.5937, 119.5926, 249.9191, 106.7843, 145.9357, 104.3525, 136.6957, 85.90079, 187.1822, 94.08987, 109.9333, 176.9969, 184.9342, 123.9264, 161.5119, 151.6036, 150.6921, 96.37094, 105.0018, 175.1148, 169.4057, 125.067, 154.6346, 281.6158, 107.8063, 263.3275, 167.3925, 92.88286, 105.6227, 131.0983, 201.5219, 85.23264, 170.3655, 256.294, 152.927, 350, .5, 153.2951, 201.056, 133.3861, 204.1795, 134.9899, 245.9188, 269.4463, 154.7226, 103.8013, 241.7289, 259.6519, 24.51559, 95.10915, 75.28215,
 174.9911, 154.7298, 214.5177, 100.1334, 103.5761, 153.3545, 139.2277, 157.956, 103.3265, 262.8209, 119.081, 250.2969, 111.2046, 145.7549, 96.75787, 134.0947, 79.712, 193.2574, 96.6351, 111.3229, 176.9969, 184.9342, 129.7421, 161.6321, 148.9436, 139.696, 97.22414, 103.8651, 175.2978, 173.798, 125.8222, 155.1229, 281.5139, 104.9332, 263.3275, 167.3925, 87.53585, 102.4601, 136.9888, 239.173, 84.98997, 170.9415, 257.085, 153.8788, 350, .5, 147.1446, 197.2261, 138.0275, 206.7172, 128.6193, 246.5297, 283.9551, 150.7742, 99.75764, 243.0772, 260.2471, 33.2756, 141.6005, 99.41078,
 174.9911, 154.7298, 139.691, 128.1234, 100.9402, 154.7226, 141.9866, 159.2561, 108.1005, 261.0268, 122.2538, 250.0959, 109.532, 145.057, 96.75787, 134.0947, 78.48875, 196.2765, 96.04067, 111.5869, 179.566, 184.953, 132.6199, 163.146, 142.538, 126.763, 100.0698, 102.1948, 175.2978, 173.798, 127.0536, 153.7908, 282.7547, 103.1684, 262.4039, 164.313, 88.81966, 106.2711, 136.8698, 244.7335, 84.98997, 170.9415, 254.1367, 152.7448, 350, .5, 145.9058, 205.4631, 138.4127, 211.1018, 139.1787, 245.8841, 272.0381, 146.9527, 91.10165, 241.8598, 260.0241, 32.94302, 201.8788, 130.487,
 174.9911, 154.7298, 143.3572, 127.8548, 98.56047, 154.4457, 135.2496, 159.7384, 105.4379, 255.3735, 123.2589, 255.9147, 105.4162, 144.6412, 96.44222, 129.8902, 81.36286, 197.4268, 94.23849, 111.7354, 179.5942, 181.0993, 126.8343, 161.572, 129.6049, 97.96855, 110.7969, 151.7595, 174.4295, 168.7125, 192.1763, 147.9803, 285.18, 105.7287, 262.4039, 164.313, 87.72138, 105.9011, 138.3961, 245.525, 84.98997, 170.9415, 253.8645, 149.9325, 100.7972, 149.2585, 144.8139, 205.4682, 137.208, 214.1533, 150.85, 247.05, 270.6008, 144.2704, 109.2627, 243.487, 257.4657, 33.00809, 218.7939, 136.4978,
 174.9911, 154.7298, 143.3572, 127.8548, 97.19257, 150.4912, 131.076, 157.1391, 350, 60.2374, 120.3469, 256.8124, 107.6339, 144.5572, 92.23768, 130.2058, 61.88568, 191.8602, 90.33688, 108.4285, 177.5477, 181.7277, 126.8343, 161.572, 117.9166, 87.70282, 121.7218, 204.2687, 173.1672, 173.1704, 254.1068, 139.211, 283.2886, 106.1711, 263.0388, 165.0978, 86.31667, 100.3833, 138.3961, 245.525, 84.98997, 170.9415, 253.8645, 149.9325, 111.1765, 130.7421, 133.0544, 194.0881, 135.8913, 210.4139, 152.1449, 246.2046, 279.6709, 144.1301, 109.2627, 243.487, 252.3489, 33.13831, 218.0602, 135.6758,
 174.9911, 154.7298, 143.3572, 127.8548, 97.84956, 150.1207, 130.9915, 154.413, 350, 20.9549, 121.1354, 252.302, 109.532, 145.057, 90.21432, 131.4149, 44.40513, 191.3494, 91.34884, 106.995, 177.5196, 184.2967, 126.8343, 161.572, 112.1293, 89.43468, 123.7881, 213.0037, 169.7886, 177.0231, 257.4394, 145.0429, 268.1004, 109.0633, 263.0388, 165.0978, 87.44307, 100.7396, 140.5489, 250.4872, 84.98997, 170.9415, 253.3423, 151.8053, 108.1237, 127.2005, 104.8753, 158.1224, 132.6951, 213.077, 146.9006, 241.8417, 272.4709, 147.8703, 109.2627, 243.487, 242.7142, 46.58557, 218.0602, 135.6758,
 174.9911, 154.7298, 152.5226, 127.1829, 97.2803, 155.0614, 128.3077, 155.8606, 138.9669, 285.3994, 121.6587, 251.9349, 107.1545, 140.719, 91.04176, 131.0361, 34.32571, 186.3072, 84.63309, 105.2699, 177.5196, 184.2967, 126.8343, 161.572, 109.2021, 89.56885, 124.9635, 208.4878, 168.3257, 177.0962, 261.3705, 154.5838, 252.6269, 112.456, 259.8148, 162.3161, 82.931, 113.0613, 139.6854, 249.2124, 82.5162, 171.1784, 253.3423, 151.8053, 108.2926, 124.9588, 86.35131, 130.2326, 129.9004, 214.7954, 140.3366, 247.6485, 274.2288, 144.2142, 109.2627, 243.487, 230.7844, 58.31293, 220.7623, 136.9885,
 174.9911, 154.7298, 148.8564, 127.4516, 94.63461, 155.1113, 91.09402, 154.9498, 124.4761, 248.7808, 121.3889, 253.0048, 109.6026, 133.6443, 88.40771, 132.0243, 26.8168, 177.9853, 91.4883, 108.7986, 176.8731, 184.8058, 129.1996, 162.2984, 107.4754, 93.55096, 124.6665, 204.0707, 168.2447, 176.9514, 261.288, 153.0905, 249.066, 111.8989, 259.8148, 162.3161, 83.02379, 114.7818, 138.0969, 242.1171, 79.80557, 168.9415, 249.7333, 151.167, 108.1288, 123.5585, 88.2597, 124.526, 126.849, 213.5907, 142.4243, 249.6782, 274.2288, 144.2142, 109.2627, 243.487, 224.6861, 58.93796, 132.1586, 260.2625,
 174.9911, 154.7298, 146.4859, 120.2537, 94.63461, 155.1113, 48.99834, 150.1338, 117.6257, 241.8972, 118.9217, 254.2315, 113.3695, 129.4153, 86.62417, 133.5421, 25.37449, 180.2211, 92.66396, 108.9307, 176.8731, 184.8058, 125.6136, 163.1613, 107.2771, 90.09883, 126.8872, 208.326, 170.7835, 171.0528, 261.288, 153.0905, 250.2427, 111.7594, 258.2242, 159.0248, 87.72138, 105.9011, 137.4708, 239.7905, 111.9647, 165.8625, 247.722, 152.3717, 111.093, 124.6313, 88.42203, 123.5335, 129.772, 213.3338, 141.7851, 245.9089, 274.2288, 144.2142, 87.47316, 241.8972, 224.6861, 58.93796, 4.690373, 286,
 174.9911, 154.7298, 144.2497, 114.8888, 97.6284, 173.5813, 43.346, 154.3701, 113.001, 249.7146, 115.0148, 253.4104, 113.3695, 129.4153, 86.50446, 128.7301, 15.99645, 174.7154, 86.58389, 106.9234, 176.8731, 184.8058, 123.2302, 162.4481, 104.3488, 90.2209, 127.5122, 202.4005, 173.7117, 170.9307, 259.4389, 153.9574, 252.7874, 114.2221, 258.2242, 159.0248, 82.55992, 106.1793, 137.9415, 242.1038, 159.4401, 166.3098, 250.532, 152.0884, 110.5774, 127.0894, 89.14661, 122.375, 138.2516, 219.5062, 137.8698, 242.428, 277.8288, 142.3441, 87.47316, 241.8972, 223.9025, 59.93283, 350, 286,
 174.9911, 154.7298, 146.4859, 120.2537, 103.9175, 201.6385, 40.90467, 153.1134, 111.7759, 252.5427, 115.0148, 253.4104, 112.7371, 129.0886, 85.38689, 126.1438, 6.178, 167.146, 82.65477, 108.3706, 177.5196, 184.2967, 123.2302, 162.4481, 100.4876, 91.43489, 124.0138, 202.1198, 170.9665, 175.4452, 258.7291, 154.4008, 253.3823, 114.1118, 258.2242, 159.0248, 74.96445, 105.2248, 137.3207, 242.5748, 175.0204, 166.6825, 240.6966, 153.0799, 108.2862, 128.5952, 92.31026, 121.2318, 138.2516, 219.5062, 141.3484, 241.1269, 277.8288, 142.3441, 57.01895, 233.4265, 222.8096, 66.36459, 350, 286,
 174.9911, 154.7298, 174.2028, 96.1069, 108.1054, 216.1319, 40.19631, 156.3716, 112.6148, 251.9136, 115.2809, 252.3118, 107.6838, 128.9605, 83.057, 131.3669, 6.178, 167.146, 77.57304, 107.6667, 176.9969, 184.9342, 123.2302, 162.4481, 103.2807, 88.3736, 123.6891, 211.5314, 171.0932, 175.3608, 259.1734, 155.1056, 255.2576, 116.9788, 213.3649, 163.6523, 73.8647, 104.9227, 132.2057, 238.5614, 172.9275, 163.7702, 213.7168, 152.961, 112.4839, 131.1168, 92.28979, 124.9746, 140.6688, 213.3769, 149.6095, 243.587, 278.8662, 151.0168, 69.27465, 236.6415, 210.5415, 84.64156, 226.0741, 131.5536,
 174.9911, 154.7298, 207.3711, 45.75949, 107.3179, 217.4772, 40.06928, 157.0294, 113.5754, 252.1533, 113.1991, 252.7688, 109.8933, 128.8632, 91.96743, 137.0574, 6.178, 167.146, 84.78172, 107.0721, 176.3541, 185.4435, 123.2302, 162.4481, 162.9749, 89.24474, 170.3277, 197.8721, 171.7706, 174.7012, 257.6807, 155.1946, 254.5133, 120.6369, 213.3649, 163.6523, 100.4142, 117.295, 128.1525, 236.601, 174.0316, 162.5033, 201.6995, 153.5613, 172.6737, 135.2328, 89.27199, 127.5266, 140.6688, 213.3769, 149.6095, 243.587, 277.1268, 158.2925, 69.27465, 236.6415, 196.6221, 90.16641, 223.0028, 98.00093,
 174.9911, 154.7298, 218.0734, 36.46808, 105.9507, 214.8661, 39.49845, 156.5435, 110.8121, 252.3056, 110.7803, 257.3777, 150.388, 142.4083, 137.8342, 154.8084, 6.178, 167.146, 86.73252, 108.7257, 176.3541, 185.4435, 123.9264, 161.5119, 262.2877, 101.6191, 236.9478, 180.2535, 168.8436, 174.8352, 248.9448, 151.963, 234.5601, 132.5772, 213.9819, 164.2771, 165.6225, 159.4475, 128.6503, 241.7036, 156.3216, 172.8495, 198.4027, 155.9241, 231.0028, 130.4806, 84.07212, 126.3785, 137.7336, 213.6359, 144.3908, 239.2417, 272.1231, 152.423, 72.84702, 231.1614, 194.1015, 91.51978, 219.0037, 100.7337,
